#DEMS,dem_node,dem_prod,dem_cap,dem_price
d1711,n139,p7,182500000,0.3
d1712,n140,p7,182500000,0.3
d1713,n141,p7,182500000,0.3
d1714,n142,p7,182500000,0.3
d1715,n143,p7,182500000,0.3
d1716,n144,p7,182500000,0.3
d1717,n145,p7,182500000,0.3
d1718,n146,p7,182500000,0.3
d1719,n147,p7,182500000,0.3
d1720,n148,p7,182500000,0.3
d1721,n149,p7,182500000,0.3
d1722,n150,p7,182500000,0.3
d1723,n151,p7,182500000,0.3
d1724,n152,p7,182500000,0.3
d1725,n153,p7,182500000,0.3
d1726,n154,p7,182500000,0.3
d1727,n155,p7,182500000,0.3
d1728,n156,p7,182500000,0.3
d1729,n157,p7,182500000,0.3
d1730,n158,p7,182500000,0.3
d1731,n159,p7,182500000,0.3
d1732,n160,p7,182500000,0.3
d1733,n161,p7,182500000,0.3
d1734,n162,p7,182500000,0.3
d1735,n163,p7,182500000,0.3
d1736,n164,p7,182500000,0.3
d1737,n165,p7,182500000,0.3
d1738,n166,p7,182500000,0.3
d1739,n167,p7,182500000,0.3
d1740,n168,p7,182500000,0.3
d1741,n169,p7,182500000,0.3
d1742,n170,p7,182500000,0.3
d1743,n171,p7,182500000,0.3
d1744,n172,p7,182500000,0.3
d1745,n173,p7,182500000,0.3
d1746,n174,p7,182500000,0.3
d1747,n175,p7,182500000,0.3
d1748,n176,p7,182500000,0.3
d1749,n177,p7,182500000,0.3
d1750,n178,p7,182500000,0.3
d1751,n179,p7,182500000,0.3
d1752,n180,p7,182500000,0.3
d1753,n181,p7,182500000,0.3
d1754,n182,p7,182500000,0.3
d1755,n183,p7,182500000,0.3
d1756,n184,p7,182500000,0.3
d1757,n185,p7,182500000,0.3
d1758,n186,p7,182500000,0.3
d1759,n187,p7,182500000,0.3
d1760,n188,p7,182500000,0.3
d1761,n189,p7,182500000,0.3
d1762,n190,p7,182500000,0.3
d1763,n191,p7,182500000,0.3
d1764,n192,p7,182500000,0.3
d1765,n193,p7,182500000,0.3
d1766,n194,p7,182500000,0.3
d1767,n195,p7,182500000,0.3
d1768,n196,p7,182500000,0.3
d1769,n197,p7,182500000,0.3
d1770,n198,p7,182500000,0.3
d1771,n199,p7,182500000,0.3
d1772,n200,p7,182500000,0.3
d1773,n201,p7,182500000,0.3
d1774,n202,p7,182500000,0.3
d1775,n203,p7,182500000,0.3
d1776,n204,p7,182500000,0.3
d1777,n205,p7,182500000,0.3
d1778,n206,p7,182500000,0.3
d1779,n207,p7,182500000,0.3
d1780,n208,p7,182500000,0.3
d1781,n209,p7,182500000,0.3
d1782,n210,p7,182500000,0.3
d1783,n211,p7,182500000,0.3
d1784,n212,p7,182500000,0.3
d1785,n213,p7,182500000,0.3
d1786,n214,p7,182500000,0.3
d1787,n215,p7,182500000,0.3
d1788,n216,p7,182500000,0.3
d1789,n217,p7,182500000,0.3
d1790,n218,p7,182500000,0.3
d1791,n219,p7,182500000,0.3
d1792,n220,p7,182500000,0.3
d1793,n221,p7,182500000,0.3
d1794,n222,p7,182500000,0.3
d1795,n223,p7,182500000,0.3
d1796,n224,p7,182500000,0.3
d1797,n225,p7,182500000,0.3
d1798,n226,p7,182500000,0.3
d1799,n227,p7,182500000,0.3
d1800,n228,p7,182500000,0.3
d1801,n229,p7,182500000,0.3
d1802,n230,p7,182500000,0.3
d1803,n231,p7,182500000,0.3
d1804,n232,p7,182500000,0.3
d1805,n233,p7,182500000,0.3
d1806,n234,p7,182500000,0.3
d1807,n235,p7,182500000,0.3
d1808,n236,p7,182500000,0.3
d1809,n237,p7,182500000,0.3
d1810,n238,p7,182500000,0.3
d1811,n239,p7,182500000,0.3
d1812,n240,p7,182500000,0.3
d1813,n241,p7,182500000,0.3
d1814,n242,p7,182500000,0.3
d1815,n243,p7,182500000,0.3
d1816,n244,p7,182500000,0.3
d1817,n245,p7,182500000,0.3
d1818,n246,p7,182500000,0.3
d1819,n247,p7,182500000,0.3
d1820,n248,p7,182500000,0.3
d1821,n249,p7,182500000,0.3
d1822,n250,p7,182500000,0.3
d1823,n251,p7,182500000,0.3
d1824,n252,p7,182500000,0.3
d1825,n253,p7,182500000,0.3
d1826,n254,p7,182500000,0.3
d1827,n255,p7,182500000,0.3
d1828,n256,p7,182500000,0.3
d1829,n257,p7,182500000,0.3
d1830,n258,p7,182500000,0.3
d1831,n259,p7,182500000,0.3
d1832,n260,p7,182500000,0.3
d1833,n261,p7,182500000,0.3
d1834,n262,p7,182500000,0.3
d1835,n263,p7,182500000,0.3
d1836,n264,p7,182500000,0.3
d1837,n265,p7,182500000,0.3
d1838,n266,p7,182500000,0.3
d1839,n267,p7,182500000,0.3
d1840,n268,p7,182500000,0.3
d1841,n269,p7,182500000,0.3
d1842,n270,p7,182500000,0.3
d1843,n271,p7,182500000,0.3
d1844,n272,p7,182500000,0.3
d1845,n273,p7,182500000,0.3
d1846,n274,p7,182500000,0.3
d1847,n275,p7,182500000,0.3
d1848,n276,p7,182500000,0.3
d1849,n277,p7,182500000,0.3
d1850,n278,p7,182500000,0.3
d1851,n279,p7,182500000,0.3
d1852,n280,p7,182500000,0.3
d1853,n281,p7,182500000,0.3
d1854,n282,p7,182500000,0.3
d1855,n283,p7,182500000,0.3
d1856,n284,p7,182500000,0.3
d1857,n285,p7,182500000,0.3
d1858,n286,p7,182500000,0.3
d1859,n287,p7,182500000,0.3
d1860,n288,p7,182500000,0.3
d1861,n289,p7,182500000,0.3
d1862,n290,p7,182500000,0.3
d1863,n291,p7,182500000,0.3
d1864,n292,p7,182500000,0.3
d1865,n293,p7,182500000,0.3
d1866,n294,p7,182500000,0.3
d1867,n295,p7,182500000,0.3
d1868,n296,p7,182500000,0.3
d1869,n297,p7,182500000,0.3
d1870,n298,p7,182500000,0.3
d1871,n299,p7,182500000,0.3
d1872,n300,p7,182500000,0.3
d1873,n301,p7,182500000,0.3
d1874,n302,p7,182500000,0.3
d1875,n303,p7,182500000,0.3
d1876,n304,p7,182500000,0.3
d1877,n305,p7,182500000,0.3
d1878,n306,p7,182500000,0.3
d1879,n307,p7,182500000,0.3
d1880,n308,p7,182500000,0.3
d1881,n309,p7,182500000,0.3
d1882,n310,p7,182500000,0.3
d1883,n311,p7,182500000,0.3
d1884,n312,p7,182500000,0.3
d1885,n313,p7,182500000,0.3
d1886,n314,p7,182500000,0.3
d1887,n315,p7,182500000,0.3
d1888,n316,p7,182500000,0.3
d1889,n317,p7,182500000,0.3
d1890,n380,p7,182500000,0
d1891,n381,p7,182500000,0
d1892,n382,p7,182500000,0
d1893,n383,p7,182500000,0
d1894,n384,p7,182500000,0
d1895,n385,p7,182500000,0
d1896,n386,p7,182500000,0
d1897,n387,p7,182500000,0
d1898,n388,p7,182500000,0
d1899,n389,p7,182500000,0
d1900,n390,p7,182500000,0
d1901,n391,p7,182500000,0
d1902,n392,p7,182500000,0
d1903,n393,p7,182500000,0
d1904,n394,p7,182500000,0
d1905,n395,p7,182500000,0
d1906,n396,p7,182500000,0
d1907,n397,p7,182500000,0
d1908,n398,p7,182500000,0
d1909,n399,p7,182500000,0
d1910,n400,p7,182500000,0
d1911,n401,p7,182500000,0
d1912,n402,p7,182500000,0
d1913,n403,p7,182500000,0
d1914,n404,p7,182500000,0
d1915,n405,p7,182500000,0
d1916,n406,p7,182500000,0
d1917,n407,p7,182500000,0
d1918,n408,p7,182500000,0
d1919,n409,p7,182500000,0
d1920,n410,p7,182500000,0
d1921,n411,p7,182500000,0
d1922,n412,p7,182500000,0
d1923,n413,p7,182500000,0
d1924,n414,p7,182500000,0
d1925,n415,p7,182500000,0
d1926,n416,p7,182500000,0
d1927,n417,p7,182500000,0
d1928,n418,p7,182500000,0
d1929,n419,p7,182500000,0
d1930,n420,p7,182500000,0
d1931,n421,p7,182500000,0
d1932,n422,p7,182500000,0
d1933,n423,p7,182500000,0
d1934,n424,p7,182500000,0
d1935,n425,p7,182500000,0
d1936,n426,p7,182500000,0
d1937,n427,p7,182500000,0
d1938,n428,p7,182500000,0
d1939,n429,p7,182500000,0
d1940,n430,p7,182500000,0
d1941,n431,p7,182500000,0
d1942,n432,p7,182500000,0
d1943,n433,p7,182500000,0
d1944,n434,p7,182500000,0
d1945,n435,p7,182500000,0
d1946,n436,p7,182500000,0
d1947,n437,p7,182500000,0
d1948,n438,p7,182500000,0
d1949,n439,p7,182500000,0
d1950,n440,p7,182500000,0
d1951,n441,p7,182500000,0
d1952,n442,p7,182500000,0
d1953,n443,p7,182500000,0
d1954,n1,p8,182500000,0.3
d1955,n2,p8,182500000,0.3
d1956,n3,p8,182500000,0.3
d1957,n4,p8,182500000,0.3
d1958,n5,p8,182500000,0.3
d1959,n6,p8,182500000,0.3
d1960,n7,p8,182500000,0.3
d1961,n8,p8,182500000,0.3
d1962,n9,p8,182500000,0.3
d1963,n10,p8,182500000,0.3
d1964,n11,p8,182500000,0.3
d1965,n12,p8,182500000,0.3
d1966,n13,p8,182500000,0.3
d1967,n14,p8,182500000,0.3
d1968,n15,p8,182500000,0.3
d1969,n16,p8,182500000,0.3
d1970,n17,p8,182500000,0.3
d1971,n18,p8,182500000,0.3
d1972,n19,p8,182500000,0.3
d1973,n20,p8,182500000,0.3
d1974,n21,p8,182500000,0.3
d1975,n22,p8,182500000,0.3
d1976,n23,p8,182500000,0.3
d1977,n24,p8,182500000,0.3
d1978,n25,p8,182500000,0.3
d1979,n26,p8,182500000,0.3
d1980,n27,p8,182500000,0.3
d1981,n28,p8,182500000,0.3
d1982,n29,p8,182500000,0.3
d1983,n30,p8,182500000,0.3
d1984,n31,p8,182500000,0.3
d1985,n32,p8,182500000,0.3
d1986,n33,p8,182500000,0.3
d1987,n34,p8,182500000,0.3
d1988,n35,p8,182500000,0.3
d1989,n36,p8,182500000,0.3
d1990,n37,p8,182500000,0.3
d1991,n38,p8,182500000,0.3
d1992,n39,p8,182500000,0.3
d1993,n40,p8,182500000,0.3
d1994,n41,p8,182500000,0.3
d1995,n42,p8,182500000,0.3
d1996,n43,p8,182500000,0.3
d1997,n44,p8,182500000,0.3
d1998,n45,p8,182500000,0.3
d1999,n46,p8,182500000,0.3
d2000,n47,p8,182500000,0.3
d2001,n48,p8,182500000,0.3
d2002,n49,p8,182500000,0.3
d2003,n50,p8,182500000,0.3
d2004,n51,p8,182500000,0.3
d2005,n52,p8,182500000,0.3
d2006,n53,p8,182500000,0.3
d2007,n54,p8,182500000,0.3
d2008,n55,p8,182500000,0.3
d2009,n56,p8,182500000,0.3
d2010,n57,p8,182500000,0.3
d2011,n58,p8,182500000,0.3
d2012,n59,p8,182500000,0.3
d2013,n60,p8,182500000,0.3
d2014,n61,p8,182500000,0.3
d2015,n62,p8,182500000,0.3
d2016,n63,p8,182500000,0.3
d2017,n64,p8,182500000,0.3
d2018,n65,p8,182500000,0.3
d2019,n66,p8,182500000,0.3
d2020,n67,p8,182500000,0.3
d2021,n68,p8,182500000,0.3
d2022,n69,p8,182500000,0.3
d2023,n70,p8,182500000,0.3
d2024,n71,p8,182500000,0.3
d2025,n72,p8,182500000,0.3
d2026,n73,p8,182500000,0.3
d2027,n74,p8,182500000,0.3
d2028,n75,p8,182500000,0.3
d2029,n76,p8,182500000,0.3
d2030,n77,p8,182500000,0.3
d2031,n78,p8,182500000,0.3
d2032,n79,p8,182500000,0.3
d2033,n80,p8,182500000,0.3
d2034,n81,p8,182500000,0.3
d2035,n82,p8,182500000,0.3
d2036,n83,p8,182500000,0.3
d2037,n84,p8,182500000,0.3
d2038,n85,p8,182500000,0.3
d2039,n86,p8,182500000,0.3
d2040,n87,p8,182500000,0.3
d2041,n88,p8,182500000,0.3
d2042,n89,p8,182500000,0.3
d2043,n90,p8,182500000,0.3
d2044,n91,p8,182500000,0.3
d2045,n92,p8,182500000,0.3
d2046,n93,p8,182500000,0.3
d2047,n94,p8,182500000,0.3
d2048,n95,p8,182500000,0.3
d2049,n96,p8,182500000,0.3
d2050,n97,p8,182500000,0.3
d2051,n98,p8,182500000,0.3
d2052,n99,p8,182500000,0.3
d2053,n100,p8,182500000,0.3
d2054,n101,p8,182500000,0.3
d2055,n102,p8,182500000,0.3
d2056,n103,p8,182500000,0.3
d2057,n104,p8,182500000,0.3
d2058,n105,p8,182500000,0.3
d2059,n106,p8,182500000,0.3
d2060,n107,p8,182500000,0.3
d2061,n108,p8,182500000,0.3
d2062,n109,p8,182500000,0.3
d2063,n110,p8,182500000,0.3
d2064,n111,p8,182500000,0.3
d2065,n112,p8,182500000,0.3
d2066,n113,p8,182500000,0.3
d2067,n114,p8,182500000,0.3
d2068,n115,p8,182500000,0.3
d2069,n116,p8,182500000,0.3
d2070,n117,p8,182500000,0.3
d2071,n118,p8,182500000,0.3
d2072,n119,p8,182500000,0.3
d2073,n120,p8,182500000,0.3
d2074,n121,p8,182500000,0.3
d2075,n122,p8,182500000,0.3
d2076,n123,p8,182500000,0.3
d2077,n124,p8,182500000,0.3
d2078,n125,p8,182500000,0.3
d2079,n126,p8,182500000,0.3
d2080,n127,p8,182500000,0.3
d2081,n128,p8,182500000,0.3
d2082,n129,p8,182500000,0.3
d2083,n130,p8,182500000,0.3
d2084,n131,p8,182500000,0.3
d2085,n132,p8,182500000,0.3
d2086,n133,p8,182500000,0.3
d2087,n134,p8,182500000,0.3
d2088,n135,p8,182500000,0.3
d2089,n136,p8,182500000,0.3
d2090,n137,p8,182500000,0.3
d2091,n138,p8,182500000,0.3
d2092,n139,p8,182500000,0.3
d2093,n140,p8,182500000,0.3
d2094,n141,p8,182500000,0.3
d2095,n142,p8,182500000,0.3
d2096,n143,p8,182500000,0.3
d2097,n144,p8,182500000,0.3
d2098,n145,p8,182500000,0.3
d2099,n146,p8,182500000,0.3
d2100,n147,p8,182500000,0.3
d2101,n148,p8,182500000,0.3
d2102,n149,p8,182500000,0.3
d2103,n150,p8,182500000,0.3
d2104,n151,p8,182500000,0.3
d2105,n152,p8,182500000,0.3
d2106,n153,p8,182500000,0.3
d2107,n154,p8,182500000,0.3
d2108,n155,p8,182500000,0.3
d2109,n156,p8,182500000,0.3
d2110,n157,p8,182500000,0.3
d2111,n158,p8,182500000,0.3
d2112,n159,p8,182500000,0.3
d2113,n160,p8,182500000,0.3
d2114,n161,p8,182500000,0.3
d2115,n162,p8,182500000,0.3
d2116,n163,p8,182500000,0.3
d2117,n164,p8,182500000,0.3
d2118,n165,p8,182500000,0.3
d2119,n166,p8,182500000,0.3
d2120,n167,p8,182500000,0.3
d2121,n168,p8,182500000,0.3
d2122,n169,p8,182500000,0.3
d2123,n170,p8,182500000,0.3
d2124,n171,p8,182500000,0.3
d2125,n172,p8,182500000,0.3
d2126,n173,p8,182500000,0.3
d2127,n174,p8,182500000,0.3
d2128,n175,p8,182500000,0.3
d2129,n176,p8,182500000,0.3
d2130,n177,p8,182500000,0.3
d2131,n178,p8,182500000,0.3
d2132,n179,p8,182500000,0.3
d2133,n180,p8,182500000,0.3
d2134,n181,p8,182500000,0.3
d2135,n182,p8,182500000,0.3
d2136,n183,p8,182500000,0.3
d2137,n184,p8,182500000,0.3
d2138,n185,p8,182500000,0.3
d2139,n186,p8,182500000,0.3
d2140,n187,p8,182500000,0.3
d2141,n188,p8,182500000,0.3
d2142,n189,p8,182500000,0.3
d2143,n190,p8,182500000,0.3
d2144,n191,p8,182500000,0.3
d2145,n192,p8,182500000,0.3
d2146,n193,p8,182500000,0.3
d2147,n194,p8,182500000,0.3
d2148,n195,p8,182500000,0.3
d2149,n196,p8,182500000,0.3
d2150,n197,p8,182500000,0.3
d2151,n198,p8,182500000,0.3
d2152,n199,p8,182500000,0.3
d2153,n200,p8,182500000,0.3
d2154,n201,p8,182500000,0.3
d2155,n202,p8,182500000,0.3
d2156,n203,p8,182500000,0.3
d2157,n204,p8,182500000,0.3
d2158,n205,p8,182500000,0.3
d2159,n206,p8,182500000,0.3
d2160,n207,p8,182500000,0.3
d2161,n208,p8,182500000,0.3
d2162,n209,p8,182500000,0.3
d2163,n210,p8,182500000,0.3
d2164,n211,p8,182500000,0.3
d2165,n212,p8,182500000,0.3
d2166,n213,p8,182500000,0.3
d2167,n214,p8,182500000,0.3
d2168,n215,p8,182500000,0.3
d2169,n216,p8,182500000,0.3
d2170,n217,p8,182500000,0.3
d2171,n218,p8,182500000,0.3
d2172,n219,p8,182500000,0.3
d2173,n220,p8,182500000,0.3
d2174,n221,p8,182500000,0.3
d2175,n222,p8,182500000,0.3
d2176,n223,p8,182500000,0.3
d2177,n224,p8,182500000,0.3
d2178,n225,p8,182500000,0.3
d2179,n226,p8,182500000,0.3
d2180,n227,p8,182500000,0.3
d2181,n228,p8,182500000,0.3
d2182,n229,p8,182500000,0.3
d2183,n230,p8,182500000,0.3
d2184,n231,p8,182500000,0.3
d2185,n232,p8,182500000,0.3
d2186,n233,p8,182500000,0.3
d2187,n234,p8,182500000,0.3
d2188,n235,p8,182500000,0.3
d2189,n236,p8,182500000,0.3
d2190,n237,p8,182500000,0.3
d2191,n238,p8,182500000,0.3
d2192,n239,p8,182500000,0.3
d2193,n240,p8,182500000,0.3
d2194,n241,p8,182500000,0.3
d2195,n242,p8,182500000,0.3
d2196,n243,p8,182500000,0.3
d2197,n244,p8,182500000,0.3
d2198,n245,p8,182500000,0.3
d2199,n246,p8,182500000,0.3
d2200,n247,p8,182500000,0.3
d2201,n248,p8,182500000,0.3
d2202,n249,p8,182500000,0.3
d2203,n250,p8,182500000,0.3
d2204,n251,p8,182500000,0.3
d2205,n252,p8,182500000,0.3
d2206,n253,p8,182500000,0.3
d2207,n254,p8,182500000,0.3
d2208,n255,p8,182500000,0.3
d2209,n256,p8,182500000,0.3
d2210,n257,p8,182500000,0.3
d2211,n258,p8,182500000,0.3
d2212,n259,p8,182500000,0.3
d2213,n260,p8,182500000,0.3
d2214,n261,p8,182500000,0.3
d2215,n262,p8,182500000,0.3
d2216,n263,p8,182500000,0.3
d2217,n264,p8,182500000,0.3
d2218,n265,p8,182500000,0.3
d2219,n266,p8,182500000,0.3
d2220,n267,p8,182500000,0.3
d2221,n268,p8,182500000,0.3
d2222,n269,p8,182500000,0.3
d2223,n270,p8,182500000,0.3
d2224,n271,p8,182500000,0.3
d2225,n272,p8,182500000,0.3
d2226,n273,p8,182500000,0.3
d2227,n274,p8,182500000,0.3
d2228,n275,p8,182500000,0.3
d2229,n276,p8,182500000,0.3
d2230,n277,p8,182500000,0.3
d2231,n278,p8,182500000,0.3
d2232,n279,p8,182500000,0.3
d2233,n280,p8,182500000,0.3
d2234,n281,p8,182500000,0.3
d2235,n282,p8,182500000,0.3
d2236,n283,p8,182500000,0.3
d2237,n284,p8,182500000,0.3
d2238,n285,p8,182500000,0.3
d2239,n286,p8,182500000,0.3
d2240,n287,p8,182500000,0.3
d2241,n288,p8,182500000,0.3
d2242,n289,p8,182500000,0.3
d2243,n290,p8,182500000,0.3
d2244,n291,p8,182500000,0.3
d2245,n292,p8,182500000,0.3
d2246,n293,p8,182500000,0.3
d2247,n294,p8,182500000,0.3
d2248,n295,p8,182500000,0.3
d2249,n296,p8,182500000,0.3
d2250,n297,p8,182500000,0.3
d2251,n298,p8,182500000,0.3
d2252,n299,p8,182500000,0.3
d2253,n300,p8,182500000,0.3
d2254,n301,p8,182500000,0.3
d2255,n302,p8,182500000,0.3
d2256,n303,p8,182500000,0.3
d2257,n304,p8,182500000,0.3
d2258,n305,p8,182500000,0.3
d2259,n306,p8,182500000,0.3
d2260,n307,p8,182500000,0.3
d2261,n308,p8,182500000,0.3
d2262,n309,p8,182500000,0.3
d2263,n310,p8,182500000,0.3
d2264,n311,p8,182500000,0.3
d2265,n312,p8,182500000,0.3
d2266,n313,p8,182500000,0.3
d2267,n314,p8,182500000,0.3
d2268,n315,p8,182500000,0.3
d2269,n316,p8,182500000,0.3
d2270,n317,p8,182500000,0.3
d2271,n380,p8,182500000,0
d2272,n381,p8,182500000,0
d2273,n382,p8,182500000,0
d2274,n383,p8,182500000,0
d2275,n384,p8,182500000,0
d2276,n385,p8,182500000,0
d2277,n386,p8,182500000,0
d2278,n387,p8,182500000,0
d2279,n388,p8,182500000,0
d2280,n389,p8,182500000,0
d2281,n390,p8,182500000,0
d2282,n391,p8,182500000,0
d2283,n392,p8,182500000,0
d2284,n393,p8,182500000,0
d2285,n394,p8,182500000,0
d2286,n395,p8,182500000,0
d2287,n396,p8,182500000,0
d2288,n397,p8,182500000,0
d2289,n398,p8,182500000,0
d2290,n399,p8,182500000,0
d2291,n400,p8,182500000,0
d2292,n401,p8,182500000,0
d2293,n402,p8,182500000,0
d2294,n403,p8,182500000,0
d2295,n404,p8,182500000,0
d2296,n405,p8,182500000,0
d2297,n406,p8,182500000,0
d2298,n407,p8,182500000,0
d2299,n408,p8,182500000,0
d2300,n409,p8,182500000,0
d2301,n410,p8,182500000,0
d2302,n411,p8,182500000,0
d2303,n412,p8,182500000,0
d2304,n413,p8,182500000,0
d2305,n414,p8,182500000,0
d2306,n415,p8,182500000,0
d2307,n416,p8,182500000,0
d2308,n417,p8,182500000,0
d2309,n418,p8,182500000,0
d2310,n419,p8,182500000,0
d2311,n420,p8,182500000,0
d2312,n421,p8,182500000,0
d2313,n422,p8,182500000,0
d2314,n423,p8,182500000,0
d2315,n424,p8,182500000,0
d2316,n425,p8,182500000,0
d2317,n426,p8,182500000,0
d2318,n427,p8,182500000,0
d2319,n428,p8,182500000,0
d2320,n429,p8,182500000,0
d2321,n430,p8,182500000,0
d2322,n431,p8,182500000,0
d2323,n432,p8,182500000,0
d2324,n433,p8,182500000,0
d2325,n434,p8,182500000,0
d2326,n435,p8,182500000,0
d2327,n436,p8,182500000,0
d2328,n437,p8,182500000,0
d2329,n438,p8,182500000,0
d2330,n439,p8,182500000,0
d2331,n440,p8,182500000,0
d2332,n441,p8,182500000,0
d2333,n442,p8,182500000,0
d2334,n443,p8,182500000,0
d2335,n1,p9,182500000,0.3
d2336,n2,p9,182500000,0.3
d2337,n3,p9,182500000,0.3
d2338,n4,p9,182500000,0.3
d2339,n5,p9,182500000,0.3
d2340,n6,p9,182500000,0.3
d2341,n7,p9,182500000,0.3
d2342,n8,p9,182500000,0.3
d2343,n9,p9,182500000,0.3
d2344,n10,p9,182500000,0.3
d2345,n11,p9,182500000,0.3
d2346,n12,p9,182500000,0.3
d2347,n13,p9,182500000,0.3
d2348,n14,p9,182500000,0.3
d2349,n15,p9,182500000,0.3
d2350,n16,p9,182500000,0.3
d2351,n17,p9,182500000,0.3
d2352,n18,p9,182500000,0.3
d2353,n19,p9,182500000,0.3
d2354,n20,p9,182500000,0.3
d2355,n21,p9,182500000,0.3
d2356,n22,p9,182500000,0.3
d2357,n23,p9,182500000,0.3
d2358,n24,p9,182500000,0.3
d2359,n25,p9,182500000,0.3
d2360,n26,p9,182500000,0.3
d2361,n27,p9,182500000,0.3
d2362,n28,p9,182500000,0.3
d2363,n29,p9,182500000,0.3
d2364,n30,p9,182500000,0.3
d2365,n31,p9,182500000,0.3
d2366,n32,p9,182500000,0.3
d2367,n33,p9,182500000,0.3
d2368,n34,p9,182500000,0.3
d2369,n35,p9,182500000,0.3
d2370,n36,p9,182500000,0.3
d2371,n37,p9,182500000,0.3
d2372,n38,p9,182500000,0.3
d2373,n39,p9,182500000,0.3
d2374,n40,p9,182500000,0.3
d2375,n41,p9,182500000,0.3
d2376,n42,p9,182500000,0.3
d2377,n43,p9,182500000,0.3
d2378,n44,p9,182500000,0.3
d2379,n45,p9,182500000,0.3
d2380,n46,p9,182500000,0.3
d2381,n47,p9,182500000,0.3
d2382,n48,p9,182500000,0.3
d2383,n49,p9,182500000,0.3
d2384,n50,p9,182500000,0.3
d2385,n51,p9,182500000,0.3
d2386,n52,p9,182500000,0.3
d2387,n53,p9,182500000,0.3
d2388,n54,p9,182500000,0.3
d2389,n55,p9,182500000,0.3
d2390,n56,p9,182500000,0.3
d2391,n57,p9,182500000,0.3
d2392,n58,p9,182500000,0.3
d2393,n59,p9,182500000,0.3
d2394,n60,p9,182500000,0.3
d2395,n61,p9,182500000,0.3
d2396,n62,p9,182500000,0.3
d2397,n63,p9,182500000,0.3
d2398,n64,p9,182500000,0.3
d2399,n65,p9,182500000,0.3
d2400,n66,p9,182500000,0.3
d2401,n67,p9,182500000,0.3
d2402,n68,p9,182500000,0.3
d2403,n69,p9,182500000,0.3
d2404,n70,p9,182500000,0.3
d2405,n71,p9,182500000,0.3
d2406,n72,p9,182500000,0.3
d2407,n73,p9,182500000,0.3
d2408,n74,p9,182500000,0.3
d2409,n75,p9,182500000,0.3
d2410,n76,p9,182500000,0.3
d2411,n77,p9,182500000,0.3
d2412,n78,p9,182500000,0.3
d2413,n79,p9,182500000,0.3
d2414,n80,p9,182500000,0.3
d2415,n81,p9,182500000,0.3
d2416,n82,p9,182500000,0.3
d2417,n83,p9,182500000,0.3
d2418,n84,p9,182500000,0.3
d2419,n85,p9,182500000,0.3
d2420,n86,p9,182500000,0.3
d2421,n87,p9,182500000,0.3
d2422,n88,p9,182500000,0.3
d2423,n89,p9,182500000,0.3
d2424,n90,p9,182500000,0.3
d2425,n91,p9,182500000,0.3
d2426,n92,p9,182500000,0.3
d2427,n93,p9,182500000,0.3
d2428,n94,p9,182500000,0.3
d2429,n95,p9,182500000,0.3
d2430,n96,p9,182500000,0.3
d2431,n97,p9,182500000,0.3
d2432,n98,p9,182500000,0.3
d2433,n99,p9,182500000,0.3
d2434,n100,p9,182500000,0.3
d2435,n101,p9,182500000,0.3
d2436,n102,p9,182500000,0.3
d2437,n103,p9,182500000,0.3
d2438,n104,p9,182500000,0.3
d2439,n105,p9,182500000,0.3
d2440,n106,p9,182500000,0.3
d2441,n107,p9,182500000,0.3
d2442,n108,p9,182500000,0.3
d2443,n109,p9,182500000,0.3
d2444,n110,p9,182500000,0.3
d2445,n111,p9,182500000,0.3
d2446,n112,p9,182500000,0.3
d2447,n113,p9,182500000,0.3
d2448,n114,p9,182500000,0.3
d2449,n115,p9,182500000,0.3
d2450,n116,p9,182500000,0.3
d2451,n117,p9,182500000,0.3
d2452,n118,p9,182500000,0.3
d2453,n119,p9,182500000,0.3
d2454,n120,p9,182500000,0.3
d2455,n121,p9,182500000,0.3
d2456,n122,p9,182500000,0.3
d2457,n123,p9,182500000,0.3
d2458,n124,p9,182500000,0.3
d2459,n125,p9,182500000,0.3
d2460,n126,p9,182500000,0.3
d2461,n127,p9,182500000,0.3
d2462,n128,p9,182500000,0.3
d2463,n129,p9,182500000,0.3
d2464,n130,p9,182500000,0.3
d2465,n131,p9,182500000,0.3
d2466,n132,p9,182500000,0.3
d2467,n133,p9,182500000,0.3
d2468,n134,p9,182500000,0.3
d2469,n135,p9,182500000,0.3
d2470,n136,p9,182500000,0.3
d2471,n137,p9,182500000,0.3
d2472,n138,p9,182500000,0.3
d2473,n139,p9,182500000,0.3
d2474,n140,p9,182500000,0.3
d2475,n141,p9,182500000,0.3
d2476,n142,p9,182500000,0.3
d2477,n143,p9,182500000,0.3
d2478,n144,p9,182500000,0.3
d2479,n145,p9,182500000,0.3
d2480,n146,p9,182500000,0.3
d2481,n147,p9,182500000,0.3
d2482,n148,p9,182500000,0.3
d2483,n149,p9,182500000,0.3
d2484,n150,p9,182500000,0.3
d2485,n151,p9,182500000,0.3
d2486,n152,p9,182500000,0.3
d2487,n153,p9,182500000,0.3
d2488,n154,p9,182500000,0.3
d2489,n155,p9,182500000,0.3
d2490,n156,p9,182500000,0.3
d2491,n157,p9,182500000,0.3
d2492,n158,p9,182500000,0.3
d2493,n159,p9,182500000,0.3
d2494,n160,p9,182500000,0.3
d2495,n161,p9,182500000,0.3
d2496,n162,p9,182500000,0.3
d2497,n163,p9,182500000,0.3
d2498,n164,p9,182500000,0.3
d2499,n165,p9,182500000,0.3
d2500,n166,p9,182500000,0.3
