id,Region,TimePoint,Subproblem,aglevel1,aglevel2
152919,1,3,3,504,80
152920,1,3,3,504,80
152921,1,3,3,504,80
152922,1,3,3,504,80
152923,1,3,3,504,80
152924,1,3,3,504,80
152925,1,3,3,504,80
152926,1,3,3,504,80
152927,1,3,3,504,80
152928,1,3,3,504,80
152929,1,3,3,504,80
152930,1,3,3,504,80
152931,1,3,3,504,80
152932,1,3,3,504,80
152933,1,3,3,504,80
152934,1,3,3,504,80
152935,1,3,3,504,80
152936,1,3,3,504,80
152937,1,3,3,504,80
152938,1,3,3,504,80
152939,1,3,3,504,80
152940,1,3,3,504,80
152941,1,3,3,504,80
152942,1,3,3,504,80
152943,1,3,3,504,80
152944,1,3,3,504,80
152945,2,3,3,504,80
152946,2,3,3,504,80
152947,2,3,3,504,80
152948,2,3,3,504,80
152949,2,3,3,504,80
152950,2,3,3,504,80
152951,2,3,3,504,80
152952,2,3,3,504,80
152953,2,3,3,504,80
152954,2,3,3,504,80
152955,2,3,3,504,80
152956,2,3,3,504,80
152957,2,3,3,504,80
152958,2,3,3,504,80
152959,2,3,3,504,80
152960,2,3,3,504,80
152961,2,3,3,504,80
152962,2,3,3,504,80
152963,2,3,3,504,80
152964,2,3,3,504,80
152965,2,3,3,504,80
152966,2,3,3,504,80
152967,2,3,3,504,80
152968,2,3,3,504,80
152969,2,3,3,504,80
152970,2,3,3,504,80
152971,2,3,3,504,80
152972,2,3,3,504,80
152973,2,3,3,504,80
152974,2,3,3,504,80
152975,2,3,3,504,80
152976,2,3,3,504,80
152977,2,3,3,504,80
152978,2,3,3,504,80
152979,2,3,3,504,80
152980,2,3,3,504,80
152981,2,3,3,504,80
152982,1,3,3,504,80
152983,1,3,3,504,80
152984,1,3,3,504,80
152985,1,3,3,504,80
152986,1,3,3,504,80
152987,1,3,3,504,80
152988,2,3,3,504,80
152989,2,3,3,504,80
152990,2,3,3,504,80
152991,2,3,3,504,80
152992,2,3,3,504,80
152993,2,3,3,504,80
152994,3,3,3,504,80
152995,3,3,3,504,80
152996,3,3,3,504,80
152997,3,3,3,504,80
152998,3,3,3,504,80
152999,3,3,3,504,80
153000,3,3,3,504,80
153001,3,3,3,504,80
153002,3,3,3,504,80
153003,3,3,3,504,80
153004,3,3,3,504,80
153005,3,3,3,504,80
153006,3,3,3,504,80
153007,3,3,3,504,80
153008,3,3,3,504,80
153009,2,3,3,504,80
153010,2,3,3,504,80
153011,2,3,3,504,80
153012,3,3,3,504,80
153013,3,3,3,504,80
153014,3,3,3,504,80
153015,3,3,3,504,80
153016,3,3,3,504,80
153017,3,3,3,504,80
153018,3,3,3,504,80
153019,3,3,3,504,80
153020,3,3,3,504,80
153021,3,3,3,504,80
153022,3,3,3,504,80
153023,3,3,3,504,80
153024,3,3,3,504,80
153025,1,3,3,504,80
153026,1,3,3,504,80
153027,1,3,3,504,80
153028,2,3,3,504,80
153029,1,3,3,504,80
153030,2,3,3,504,80
153031,1,3,3,504,80
153032,1,3,3,504,80
153033,1,3,3,504,80
153034,1,3,3,504,80
153035,1,3,3,504,80
153036,1,3,3,504,80
153037,1,3,3,504,80
153038,1,3,3,504,80
153039,1,3,3,504,80
153040,1,3,3,504,80
153041,1,3,3,504,80
153042,1,3,3,504,80
153043,1,3,3,504,80
153044,1,3,3,504,80
153045,1,3,3,504,80
153046,1,3,3,504,80
153047,1,3,3,504,80
153048,1,3,3,504,80
153049,1,3,3,504,80
153050,1,3,3,504,80
153051,1,3,3,504,80
153052,1,3,3,504,80
153053,1,3,3,504,80
153054,1,3,3,504,80
153055,1,3,3,504,80
153056,1,3,3,504,80
153057,1,3,3,504,80
153058,1,3,3,504,80
153059,1,3,3,504,80
153060,1,3,3,504,80
153061,1,3,3,504,80
153062,1,3,3,504,80
153063,1,3,3,504,80
153064,1,3,3,504,80
153065,1,3,3,504,80
153066,1,3,3,504,80
153067,1,3,3,504,80
153068,1,3,3,504,80
153069,1,3,3,504,80
153070,1,3,3,504,80
153071,1,3,3,504,80
153072,1,3,3,504,80
153073,1,3,3,504,80
153074,1,3,3,504,80
153075,1,3,3,504,80
153076,2,3,3,504,80
153077,2,3,3,504,80
153078,2,3,3,504,80
153079,2,3,3,504,80
153080,2,3,3,504,80
153081,2,3,3,504,80
153082,2,3,3,504,80
153083,2,3,3,504,80
153084,1,3,3,504,80
153085,2,3,3,504,80
153086,2,3,3,504,80
153087,2,3,3,504,80
153088,2,3,3,504,80
153089,2,3,3,504,80
153090,2,3,3,504,80
153091,2,3,3,504,80
153092,2,3,3,504,80
153093,2,3,3,504,80
153094,2,3,3,504,80
153095,2,3,3,504,80
153096,2,3,3,504,80
153097,2,3,3,504,80
153098,2,3,3,504,80
153099,2,3,3,504,80
153100,2,3,3,504,80
153101,2,3,3,504,80
153102,2,3,3,504,80
153103,2,3,3,504,80
153104,2,3,3,504,80
153105,2,3,3,504,80
153106,2,3,3,504,80
153107,2,3,3,504,80
153108,2,3,3,504,80
153109,2,3,3,504,80
153110,2,3,3,504,80
153111,2,3,3,504,80
153112,2,3,3,504,80
153113,2,3,3,504,80
153114,2,3,3,504,80
153115,2,3,3,504,80
153116,2,3,3,504,80
153117,2,3,3,504,80
153118,2,3,3,504,80
153119,2,3,3,504,80
153120,2,3,3,504,80
153121,2,3,3,504,80
153122,2,3,3,504,80
153123,2,3,3,504,80
153124,2,3,3,504,80
153125,2,3,3,504,80
153126,2,3,3,504,80
153127,2,3,3,504,80
153128,2,3,3,504,80
153129,2,3,3,504,80
153130,2,3,3,504,80
153131,2,3,3,504,80
153132,2,3,3,504,80
153133,2,3,3,504,80
153134,2,3,3,504,80
153135,2,3,3,504,80
153136,2,3,3,504,80
153137,2,3,3,504,80
153138,2,3,3,504,80
153139,1,3,3,504,80
153140,1,3,3,504,80
153141,1,3,3,504,80
153142,1,3,3,504,80
153143,1,3,3,504,80
153144,1,3,3,504,80
153145,1,3,3,504,80
153146,2,3,3,504,80
153147,1,3,3,504,80
153148,2,3,3,504,80
153149,2,3,3,504,80
153150,1,3,3,504,80
153151,2,3,3,504,80
153152,2,3,3,504,80
153153,2,3,3,504,80
153154,2,3,3,504,80
153155,2,3,3,504,80
153156,2,3,3,504,80
153157,2,3,3,504,80
153158,2,3,3,504,80
153159,3,3,3,504,80
153160,3,3,3,504,80
153161,3,3,3,504,80
153162,3,3,3,504,80
153163,3,3,3,504,80
153164,3,3,3,504,80
153165,3,3,3,504,80
153166,3,3,3,504,80
153167,3,3,3,504,80
153168,3,3,3,504,80
153169,3,3,3,504,80
153170,3,3,3,504,80
153171,3,3,3,504,80
153172,3,3,3,504,80
153173,3,3,3,504,80
153174,3,3,3,504,80
153175,3,3,3,504,80
153176,3,3,3,504,80
153177,3,3,3,504,80
153178,2,3,3,504,80
153179,3,3,3,504,80
153180,3,3,3,504,80
153181,2,3,3,504,80
153182,2,3,3,504,80
153183,2,3,3,504,80
153184,3,3,3,504,80
153185,3,3,3,504,80
153186,3,3,3,504,80
153187,3,3,3,504,80
153188,2,3,3,504,80
153189,2,3,3,504,80
153190,3,3,3,504,80
153191,3,3,3,504,80
153192,3,3,3,504,80
153193,3,3,3,504,80
153194,3,3,3,504,80
153195,3,3,3,504,80
153196,3,3,3,504,80
153197,3,3,3,504,80
153198,3,3,3,504,80
153199,3,3,3,504,80
153200,3,3,3,504,80
153201,3,3,3,504,80
153202,3,3,3,504,80
153203,3,3,3,504,80
153204,3,3,3,504,80
153205,3,3,3,504,80
153206,3,3,3,504,80
153207,3,3,3,504,80
153208,1,3,3,504,80
153209,1,3,3,504,80
153210,1,3,3,504,80
153211,1,3,3,504,80
153212,1,3,3,504,80
153213,2,3,3,504,80
153214,1,3,3,504,80
153215,1,3,3,504,80
153216,2,3,3,504,80
153217,1,3,3,505,80
153218,1,3,3,505,80
153219,1,3,3,505,80
153220,1,3,3,505,80
153221,1,3,3,505,80
153222,1,3,3,505,80
153223,1,3,3,505,80
153224,1,3,3,505,80
153225,1,3,3,505,80
153226,1,3,3,505,80
153227,1,3,3,505,80
153228,1,3,3,505,80
153229,1,3,3,505,80
153230,1,3,3,505,80
153231,1,3,3,505,80
153232,1,3,3,505,80
153233,1,3,3,505,80
153234,1,3,3,505,80
153235,1,3,3,505,80
153236,1,3,3,505,80
153237,1,3,3,505,80
153238,1,3,3,505,80
153239,1,3,3,505,80
153240,1,3,3,505,80
153241,1,3,3,505,80
153242,1,3,3,505,80
153243,1,3,3,505,80
153244,1,3,3,505,80
153245,1,3,3,505,80
153246,1,3,3,505,80
153247,1,3,3,505,80
153248,1,3,3,505,80
153249,2,3,3,505,80
153250,2,3,3,505,80
153251,2,3,3,505,80
153252,2,3,3,505,80
153253,2,3,3,505,80
153254,2,3,3,505,80
153255,2,3,3,505,80
153256,2,3,3,505,80
153257,2,3,3,505,80
153258,2,3,3,505,80
153259,2,3,3,505,80
153260,2,3,3,505,80
153261,2,3,3,505,80
153262,2,3,3,505,80
153263,2,3,3,505,80
153264,2,3,3,505,80
153265,2,3,3,505,80
153266,2,3,3,505,80
153267,2,3,3,505,80
153268,2,3,3,505,80
153269,2,3,3,505,80
153270,2,3,3,505,80
153271,2,3,3,505,80
153272,2,3,3,505,80
153273,2,3,3,505,80
153274,2,3,3,505,80
153275,2,3,3,505,80
153276,2,3,3,505,80
153277,2,3,3,505,80
153278,2,3,3,505,80
153279,2,3,3,505,80
153280,2,3,3,505,80
153281,2,3,3,505,80
153282,2,3,3,505,80
153283,2,3,3,505,80
153284,2,3,3,505,80
153285,2,3,3,505,80
153286,1,3,3,505,80
153287,1,3,3,505,80
153288,1,3,3,505,80
153289,1,3,3,505,80
153290,1,3,3,505,80
153291,1,3,3,505,80
153292,2,3,3,505,80
153293,2,3,3,505,80
153294,2,3,3,505,80
153295,2,3,3,505,80
153296,2,3,3,505,80
153297,2,3,3,505,80
153298,3,3,3,505,80
153299,3,3,3,505,80
153300,3,3,3,505,80
153301,3,3,3,505,80
153302,3,3,3,505,80
153303,3,3,3,505,80
153304,3,3,3,505,80
153305,3,3,3,505,80
153306,3,3,3,505,80
153307,3,3,3,505,80
153308,3,3,3,505,80
153309,3,3,3,505,80
153310,3,3,3,505,80
153311,3,3,3,505,80
153312,3,3,3,505,80
153313,2,3,3,505,80
153314,2,3,3,505,80
153315,2,3,3,505,80
153316,3,3,3,505,80
153317,3,3,3,505,80
153318,3,3,3,505,80
153319,3,3,3,505,80
153320,3,3,3,505,80
153321,3,3,3,505,80
153322,3,3,3,505,80
153323,3,3,3,505,80
153324,3,3,3,505,80
153325,3,3,3,505,80
153326,3,3,3,505,80
153327,3,3,3,505,80
153328,3,3,3,505,80
153329,1,3,3,505,80
153330,1,3,3,505,80
153331,1,3,3,505,80
153332,2,3,3,505,80
153333,1,3,3,505,80
153334,2,3,3,505,80
153335,1,3,3,505,80
153336,1,3,3,505,80
153337,1,3,3,505,80
153338,1,3,3,505,80
153339,1,3,3,505,80
153340,1,3,3,505,80
153341,1,3,3,505,80
153342,1,3,3,505,80
153343,1,3,3,505,80
153344,1,3,3,505,80
153345,1,3,3,505,80
153346,1,3,3,505,80
153347,1,3,3,505,80
153348,1,3,3,505,80
153349,1,3,3,505,80
153350,1,3,3,505,80
153351,1,3,3,505,80
153352,1,3,3,505,80
153353,1,3,3,505,80
153354,1,3,3,505,80
153355,1,3,3,505,80
153356,1,3,3,505,80
153357,1,3,3,505,80
153358,1,3,3,505,80
153359,1,3,3,505,80
153360,1,3,3,505,80
153361,1,3,3,505,80
153362,1,3,3,505,80
153363,1,3,3,505,80
153364,1,3,3,505,80
153365,1,3,3,505,80
153366,1,3,3,505,80
153367,1,3,3,505,80
153368,1,3,3,505,80
153369,1,3,3,505,80
153370,1,3,3,505,80
153371,1,3,3,505,80
153372,1,3,3,505,80
153373,1,3,3,505,80
153374,1,3,3,505,80
153375,1,3,3,505,80
153376,1,3,3,505,80
153377,1,3,3,505,80
153378,1,3,3,505,80
153379,1,3,3,505,80
153380,2,3,3,505,80
153381,2,3,3,505,80
153382,2,3,3,505,80
153383,2,3,3,505,80
153384,2,3,3,505,80
153385,2,3,3,505,80
153386,2,3,3,505,80
153387,2,3,3,505,80
153388,1,3,3,505,80
153389,2,3,3,505,80
153390,2,3,3,505,80
153391,2,3,3,505,80
153392,2,3,3,505,80
153393,2,3,3,505,80
153394,2,3,3,505,80
153395,2,3,3,505,80
153396,2,3,3,505,80
153397,2,3,3,505,80
153398,2,3,3,505,80
153399,2,3,3,505,80
153400,2,3,3,505,80
153401,2,3,3,505,80
153402,2,3,3,505,80
153403,2,3,3,505,80
153404,2,3,3,505,80
153405,2,3,3,505,80
153406,2,3,3,505,80
153407,2,3,3,505,80
153408,2,3,3,505,80
153409,2,3,3,505,80
153410,2,3,3,505,80
153411,2,3,3,505,80
153412,2,3,3,505,80
153413,2,3,3,505,80
153414,2,3,3,505,80
153415,2,3,3,505,80
153416,2,3,3,505,80
153417,2,3,3,505,80
153418,2,3,3,505,80
153419,2,3,3,505,80
153420,2,3,3,505,80
153421,2,3,3,505,80
153422,2,3,3,505,80
153423,2,3,3,505,80
153424,2,3,3,505,80
153425,2,3,3,505,80
153426,2,3,3,505,80
153427,2,3,3,505,80
153428,2,3,3,505,80
153429,2,3,3,505,80
153430,2,3,3,505,80
153431,2,3,3,505,80
153432,2,3,3,505,80
153433,2,3,3,505,80
153434,2,3,3,505,80
153435,2,3,3,505,80
153436,2,3,3,505,80
153437,2,3,3,505,80
153438,2,3,3,505,80
153439,2,3,3,505,80
153440,2,3,3,505,80
153441,2,3,3,505,80
153442,2,3,3,505,80
153443,1,3,3,505,80
153444,1,3,3,505,80
153445,1,3,3,505,80
153446,1,3,3,505,80
153447,1,3,3,505,80
153448,1,3,3,505,80
153449,1,3,3,505,80
153450,2,3,3,505,80
153451,1,3,3,505,80
153452,2,3,3,505,80
153453,2,3,3,505,80
153454,1,3,3,505,80
153455,2,3,3,505,80
153456,2,3,3,505,80
153457,2,3,3,505,80
153458,2,3,3,505,80
153459,2,3,3,505,80
153460,2,3,3,505,80
153461,2,3,3,505,80
153462,2,3,3,505,80
153463,3,3,3,505,80
153464,3,3,3,505,80
153465,3,3,3,505,80
153466,3,3,3,505,80
153467,3,3,3,505,80
153468,3,3,3,505,80
153469,3,3,3,505,80
153470,3,3,3,505,80
153471,3,3,3,505,80
153472,3,3,3,505,80
153473,3,3,3,505,80
153474,3,3,3,505,80
153475,3,3,3,505,80
153476,3,3,3,505,80
153477,3,3,3,505,80
153478,3,3,3,505,80
153479,3,3,3,505,80
153480,3,3,3,505,80
153481,3,3,3,505,80
153482,2,3,3,505,80
153483,3,3,3,505,80
153484,3,3,3,505,80
153485,2,3,3,505,80
153486,2,3,3,505,80
153487,2,3,3,505,80
153488,3,3,3,505,80
153489,3,3,3,505,80
153490,3,3,3,505,80
153491,3,3,3,505,80
153492,2,3,3,505,80
153493,2,3,3,505,80
153494,3,3,3,505,80
153495,3,3,3,505,80
153496,3,3,3,505,80
153497,3,3,3,505,80
153498,3,3,3,505,80
153499,3,3,3,505,80
153500,3,3,3,505,80
153501,3,3,3,505,80
153502,3,3,3,505,80
153503,3,3,3,505,80
153504,3,3,3,505,80
153505,3,3,3,505,80
153506,3,3,3,505,80
153507,3,3,3,505,80
153508,3,3,3,505,80
153509,3,3,3,505,80
153510,3,3,3,505,80
153511,3,3,3,505,80
153512,1,3,3,505,80
153513,1,3,3,505,80
153514,1,3,3,505,80
153515,1,3,3,505,80
153516,1,3,3,505,80
153517,2,3,3,505,80
153518,1,3,3,505,80
153519,1,3,3,505,80
153520,2,3,3,505,80
153521,1,3,3,506,80
153522,1,3,3,506,80
153523,1,3,3,506,80
153524,1,3,3,506,80
153525,1,3,3,506,80
153526,1,3,3,506,80
153527,1,3,3,506,80
153528,1,3,3,506,80
153529,1,3,3,506,80
153530,1,3,3,506,80
153531,1,3,3,506,80
153532,1,3,3,506,80
153533,1,3,3,506,80
153534,1,3,3,506,80
153535,1,3,3,506,80
153536,1,3,3,506,80
153537,1,3,3,506,80
153538,1,3,3,506,80
153539,1,3,3,506,80
153540,1,3,3,506,80
153541,1,3,3,506,80
153542,1,3,3,506,80
153543,1,3,3,506,80
153544,1,3,3,506,80
153545,1,3,3,506,80
153546,1,3,3,506,80
153547,1,3,3,506,80
153548,1,3,3,506,80
153549,1,3,3,506,80
153550,1,3,3,506,80
153551,1,3,3,506,80
153552,1,3,3,506,80
153553,2,3,3,506,80
153554,2,3,3,506,80
153555,2,3,3,506,80
153556,2,3,3,506,80
153557,2,3,3,506,80
153558,2,3,3,506,80
153559,2,3,3,506,80
153560,2,3,3,506,80
153561,2,3,3,506,80
153562,2,3,3,506,80
153563,2,3,3,506,80
153564,2,3,3,506,80
153565,2,3,3,506,80
153566,2,3,3,506,80
153567,2,3,3,506,80
153568,2,3,3,506,80
153569,2,3,3,506,80
153570,2,3,3,506,80
153571,2,3,3,506,80
153572,2,3,3,506,80
153573,2,3,3,506,80
153574,2,3,3,506,80
153575,2,3,3,506,80
153576,2,3,3,506,80
153577,2,3,3,506,80
153578,2,3,3,506,80
153579,2,3,3,506,80
153580,2,3,3,506,80
153581,2,3,3,506,80
153582,2,3,3,506,80
153583,2,3,3,506,80
153584,2,3,3,506,80
153585,2,3,3,506,80
153586,2,3,3,506,80
153587,2,3,3,506,80
153588,2,3,3,506,80
153589,2,3,3,506,80
153590,1,3,3,506,80
153591,1,3,3,506,80
153592,1,3,3,506,80
153593,1,3,3,506,80
153594,1,3,3,506,80
153595,1,3,3,506,80
153596,2,3,3,506,80
153597,2,3,3,506,80
153598,2,3,3,506,80
153599,2,3,3,506,80
153600,2,3,3,506,80
153601,2,3,3,506,80
153602,3,3,3,506,80
153603,3,3,3,506,80
153604,3,3,3,506,80
153605,3,3,3,506,80
153606,3,3,3,506,80
153607,3,3,3,506,80
153608,3,3,3,506,80
153609,3,3,3,506,80
153610,3,3,3,506,80
153611,3,3,3,506,80
153612,3,3,3,506,80
153613,3,3,3,506,80
153614,3,3,3,506,80
153615,3,3,3,506,80
153616,3,3,3,506,80
153617,2,3,3,506,80
153618,2,3,3,506,80
153619,2,3,3,506,80
153620,3,3,3,506,80
153621,3,3,3,506,80
153622,3,3,3,506,80
153623,3,3,3,506,80
153624,3,3,3,506,80
153625,3,3,3,506,80
153626,3,3,3,506,80
153627,3,3,3,506,80
153628,3,3,3,506,80
153629,3,3,3,506,80
153630,3,3,3,506,80
153631,3,3,3,506,80
153632,3,3,3,506,80
153633,1,3,3,506,80
153634,1,3,3,506,80
153635,1,3,3,506,80
153636,2,3,3,506,80
153637,1,3,3,506,80
153638,2,3,3,506,80
153639,1,3,3,506,80
153640,1,3,3,506,80
153641,1,3,3,506,80
153642,1,3,3,506,80
153643,1,3,3,506,80
153644,1,3,3,506,80
153645,1,3,3,506,80
153646,1,3,3,506,80
153647,1,3,3,506,80
153648,1,3,3,506,80
153649,1,3,3,506,80
153650,1,3,3,506,80
153651,1,3,3,506,80
153652,1,3,3,506,80
153653,1,3,3,506,80
153654,1,3,3,506,80
153655,1,3,3,506,80
153656,1,3,3,506,80
153657,1,3,3,506,80
153658,1,3,3,506,80
153659,1,3,3,506,80
153660,1,3,3,506,80
153661,1,3,3,506,80
153662,1,3,3,506,80
153663,1,3,3,506,80
153664,1,3,3,506,80
153665,1,3,3,506,80
153666,1,3,3,506,80
153667,1,3,3,506,80
153668,1,3,3,506,80
153669,1,3,3,506,80
153670,1,3,3,506,80
153671,1,3,3,506,80
153672,1,3,3,506,80
153673,1,3,3,506,80
153674,1,3,3,506,80
153675,1,3,3,506,80
153676,1,3,3,506,80
153677,1,3,3,506,80
153678,1,3,3,506,80
153679,1,3,3,506,80
153680,1,3,3,506,80
153681,1,3,3,506,80
153682,1,3,3,506,80
153683,1,3,3,506,80
153684,2,3,3,506,80
153685,2,3,3,506,80
153686,2,3,3,506,80
153687,2,3,3,506,80
153688,2,3,3,506,80
153689,2,3,3,506,80
153690,2,3,3,506,80
153691,2,3,3,506,80
153692,1,3,3,506,80
153693,2,3,3,506,80
153694,2,3,3,506,80
153695,2,3,3,506,80
153696,2,3,3,506,80
153697,2,3,3,506,80
153698,2,3,3,506,80
153699,2,3,3,506,80
153700,2,3,3,506,80
153701,2,3,3,506,80
153702,2,3,3,506,80
153703,2,3,3,506,80
153704,2,3,3,506,80
153705,2,3,3,506,80
153706,2,3,3,506,80
153707,2,3,3,506,80
153708,2,3,3,506,80
153709,2,3,3,506,80
153710,2,3,3,506,80
153711,2,3,3,506,80
153712,2,3,3,506,80
153713,2,3,3,506,80
153714,2,3,3,506,80
153715,2,3,3,506,80
153716,2,3,3,506,80
153717,2,3,3,506,80
153718,2,3,3,506,80
153719,2,3,3,506,80
153720,2,3,3,506,80
153721,2,3,3,506,80
153722,2,3,3,506,80
153723,2,3,3,506,80
153724,2,3,3,506,80
153725,2,3,3,506,80
153726,2,3,3,506,80
153727,2,3,3,506,80
153728,2,3,3,506,80
153729,2,3,3,506,80
153730,2,3,3,506,80
153731,2,3,3,506,80
153732,2,3,3,506,80
153733,2,3,3,506,80
153734,2,3,3,506,80
153735,2,3,3,506,80
153736,2,3,3,506,80
153737,2,3,3,506,80
153738,2,3,3,506,80
153739,2,3,3,506,80
153740,2,3,3,506,80
153741,2,3,3,506,80
153742,2,3,3,506,80
153743,2,3,3,506,80
153744,2,3,3,506,80
153745,2,3,3,506,80
153746,2,3,3,506,80
153747,1,3,3,506,80
153748,1,3,3,506,80
153749,1,3,3,506,80
153750,1,3,3,506,80
153751,1,3,3,506,80
153752,1,3,3,506,80
153753,1,3,3,506,80
153754,2,3,3,506,80
153755,1,3,3,506,80
153756,2,3,3,506,80
153757,2,3,3,506,80
153758,1,3,3,506,80
153759,2,3,3,506,80
153760,2,3,3,506,80
153761,2,3,3,506,80
153762,2,3,3,506,80
153763,2,3,3,506,80
153764,2,3,3,506,80
153765,2,3,3,506,80
153766,2,3,3,506,80
153767,3,3,3,506,80
153768,3,3,3,506,80
153769,3,3,3,506,80
153770,3,3,3,506,80
153771,3,3,3,506,80
153772,3,3,3,506,80
153773,3,3,3,506,80
153774,3,3,3,506,80
153775,3,3,3,506,80
153776,3,3,3,506,80
153777,3,3,3,506,80
153778,3,3,3,506,80
153779,3,3,3,506,80
153780,3,3,3,506,80
153781,3,3,3,506,80
153782,3,3,3,506,80
153783,3,3,3,506,80
153784,3,3,3,506,80
153785,3,3,3,506,80
153786,2,3,3,506,80
153787,3,3,3,506,80
153788,3,3,3,506,80
153789,2,3,3,506,80
153790,2,3,3,506,80
153791,2,3,3,506,80
153792,3,3,3,506,80
153793,3,3,3,506,80
153794,3,3,3,506,80
153795,3,3,3,506,80
153796,2,3,3,506,80
153797,2,3,3,506,80
153798,3,3,3,506,80
153799,3,3,3,506,80
153800,3,3,3,506,80
153801,3,3,3,506,80
153802,3,3,3,506,80
153803,3,3,3,506,80
153804,3,3,3,506,80
153805,3,3,3,506,80
153806,3,3,3,506,80
153807,3,3,3,506,80
153808,3,3,3,506,80
153809,3,3,3,506,80
153810,3,3,3,506,80
153811,3,3,3,506,80
153812,3,3,3,506,80
153813,3,3,3,506,80
153814,3,3,3,506,80
153815,3,3,3,506,80
153816,1,3,3,506,80
153817,1,3,3,506,80
153818,1,3,3,506,80
153819,1,3,3,506,80
153820,1,3,3,506,80
153821,2,3,3,506,80
153822,1,3,3,506,80
153823,1,3,3,506,80
153824,2,3,3,506,80
153825,1,3,3,507,80
153826,1,3,3,507,80
153827,1,3,3,507,80
153828,1,3,3,507,80
153829,1,3,3,507,80
153830,1,3,3,507,80
153831,1,3,3,507,80
153832,1,3,3,507,80
153833,1,3,3,507,80
153834,1,3,3,507,80
153835,1,3,3,507,80
153836,1,3,3,507,80
153837,1,3,3,507,80
153838,1,3,3,507,80
153839,1,3,3,507,80
153840,1,3,3,507,80
153841,1,3,3,507,80
153842,1,3,3,507,80
153843,1,3,3,507,80
153844,1,3,3,507,80
153845,1,3,3,507,80
153846,1,3,3,507,80
153847,1,3,3,507,80
153848,1,3,3,507,80
153849,1,3,3,507,80
153850,1,3,3,507,80
153851,1,3,3,507,80
153852,1,3,3,507,80
153853,1,3,3,507,80
153854,1,3,3,507,80
153855,1,3,3,507,80
153856,1,3,3,507,80
153857,2,3,3,507,80
153858,2,3,3,507,80
153859,2,3,3,507,80
153860,2,3,3,507,80
153861,2,3,3,507,80
153862,2,3,3,507,80
153863,2,3,3,507,80
153864,2,3,3,507,80
153865,2,3,3,507,80
153866,2,3,3,507,80
153867,2,3,3,507,80
153868,2,3,3,507,80
153869,2,3,3,507,80
153870,2,3,3,507,80
153871,2,3,3,507,80
153872,2,3,3,507,80
153873,2,3,3,507,80
153874,2,3,3,507,80
153875,2,3,3,507,80
153876,2,3,3,507,80
153877,2,3,3,507,80
153878,2,3,3,507,80
153879,2,3,3,507,80
153880,2,3,3,507,80
153881,2,3,3,507,80
153882,2,3,3,507,80
153883,2,3,3,507,80
153884,2,3,3,507,80
153885,2,3,3,507,80
153886,2,3,3,507,80
153887,2,3,3,507,80
153888,2,3,3,507,80
153889,2,3,3,507,80
153890,2,3,3,507,80
153891,2,3,3,507,80
153892,2,3,3,507,80
153893,2,3,3,507,80
153894,1,3,3,507,80
153895,1,3,3,507,80
153896,1,3,3,507,80
153897,1,3,3,507,80
153898,1,3,3,507,80
153899,1,3,3,507,80
153900,2,3,3,507,80
153901,2,3,3,507,80
153902,2,3,3,507,80
153903,2,3,3,507,80
153904,2,3,3,507,80
153905,2,3,3,507,80
153906,3,3,3,507,80
153907,3,3,3,507,80
153908,3,3,3,507,80
153909,3,3,3,507,80
153910,3,3,3,507,80
153911,3,3,3,507,80
153912,3,3,3,507,80
153913,3,3,3,507,80
153914,3,3,3,507,80
153915,3,3,3,507,80
153916,3,3,3,507,80
153917,3,3,3,507,80
153918,3,3,3,507,80
153919,3,3,3,507,80
153920,3,3,3,507,80
153921,2,3,3,507,80
153922,2,3,3,507,80
153923,2,3,3,507,80
153924,3,3,3,507,80
153925,3,3,3,507,80
153926,3,3,3,507,80
153927,3,3,3,507,80
153928,3,3,3,507,80
153929,3,3,3,507,80
153930,3,3,3,507,80
153931,3,3,3,507,80
153932,3,3,3,507,80
153933,3,3,3,507,80
153934,3,3,3,507,80
153935,3,3,3,507,80
153936,3,3,3,507,80
153937,1,3,3,507,80
153938,1,3,3,507,80
153939,1,3,3,507,80
153940,2,3,3,507,80
153941,1,3,3,507,80
153942,2,3,3,507,80
153943,1,3,3,507,80
153944,1,3,3,507,80
153945,1,3,3,507,80
153946,1,3,3,507,80
153947,1,3,3,507,80
153948,1,3,3,507,80
153949,1,3,3,507,80
153950,1,3,3,507,80
153951,1,3,3,507,80
153952,1,3,3,507,80
153953,1,3,3,507,80
153954,1,3,3,507,80
153955,1,3,3,507,80
153956,1,3,3,507,80
153957,1,3,3,507,80
153958,1,3,3,507,80
153959,1,3,3,507,80
153960,1,3,3,507,80
153961,1,3,3,507,80
153962,1,3,3,507,80
153963,1,3,3,507,80
153964,1,3,3,507,80
153965,1,3,3,507,80
153966,1,3,3,507,80
153967,1,3,3,507,80
153968,1,3,3,507,80
153969,1,3,3,507,80
153970,1,3,3,507,80
153971,1,3,3,507,80
153972,1,3,3,507,80
153973,1,3,3,507,80
153974,1,3,3,507,80
153975,1,3,3,507,80
153976,1,3,3,507,80
153977,1,3,3,507,80
153978,1,3,3,507,80
153979,1,3,3,507,80
153980,1,3,3,507,80
153981,1,3,3,507,80
153982,1,3,3,507,80
153983,1,3,3,507,80
153984,1,3,3,507,80
153985,1,3,3,507,80
153986,1,3,3,507,80
153987,1,3,3,507,80
153988,2,3,3,507,80
153989,2,3,3,507,80
153990,2,3,3,507,80
153991,2,3,3,507,80
153992,2,3,3,507,80
