id,Region,TimePoint,Subproblem
176575,3,4,3
176576,3,4,3
176577,3,4,3
176578,3,4,3
176579,3,4,3
176580,3,4,3
176581,3,4,3
176582,3,4,3
176583,3,4,3
176584,3,4,3
176585,3,4,3
176586,2,4,3
176587,3,4,3
176588,3,4,3
176589,2,4,3
176590,2,4,3
176591,2,4,3
176592,3,4,3
176593,3,4,3
176594,3,4,3
176595,3,4,3
176596,2,4,3
176597,2,4,3
176598,3,4,3
176599,3,4,3
176600,3,4,3
176601,3,4,3
176602,3,4,3
176603,3,4,3
176604,3,4,3
176605,3,4,3
176606,3,4,3
176607,3,4,3
176608,3,4,3
176609,3,4,3
176610,3,4,3
176611,3,4,3
176612,3,4,3
176613,3,4,3
176614,3,4,3
176615,3,4,3
176616,1,4,3
176617,1,4,3
176618,1,4,3
176619,1,4,3
176620,1,4,3
176621,2,4,3
176622,1,4,3
176623,1,4,3
176624,2,4,3
176625,1,4,3
176626,1,4,3
176627,1,4,3
176628,1,4,3
176629,1,4,3
176630,1,4,3
176631,1,4,3
176632,1,4,3
176633,1,4,3
176634,1,4,3
176635,1,4,3
176636,1,4,3
176637,1,4,3
176638,1,4,3
176639,1,4,3
176640,1,4,3
176641,1,4,3
176642,1,4,3
176643,1,4,3
176644,1,4,3
176645,1,4,3
176646,1,4,3
176647,1,4,3
176648,1,4,3
176649,1,4,3
176650,1,4,3
176651,1,4,3
176652,1,4,3
176653,1,4,3
176654,1,4,3
176655,1,4,3
176656,1,4,3
176657,2,4,3
176658,2,4,3
176659,2,4,3
176660,2,4,3
176661,2,4,3
176662,2,4,3
176663,2,4,3
176664,2,4,3
176665,2,4,3
176666,2,4,3
176667,2,4,3
176668,2,4,3
176669,2,4,3
176670,2,4,3
176671,2,4,3
176672,2,4,3
176673,2,4,3
176674,2,4,3
176675,2,4,3
176676,2,4,3
176677,2,4,3
176678,2,4,3
176679,2,4,3
176680,2,4,3
176681,2,4,3
176682,2,4,3
176683,2,4,3
176684,2,4,3
176685,2,4,3
176686,2,4,3
176687,2,4,3
176688,2,4,3
176689,2,4,3
176690,2,4,3
176691,2,4,3
176692,2,4,3
176693,2,4,3
176694,1,4,3
176695,1,4,3
176696,1,4,3
176697,1,4,3
176698,1,4,3
176699,1,4,3
176700,2,4,3
176701,2,4,3
176702,2,4,3
176703,2,4,3
176704,2,4,3
176705,2,4,3
176706,3,4,3
176707,3,4,3
176708,3,4,3
176709,3,4,3
176710,3,4,3
176711,3,4,3
176712,3,4,3
176713,3,4,3
176714,3,4,3
176715,3,4,3
176716,3,4,3
176717,3,4,3
176718,3,4,3
176719,3,4,3
176720,3,4,3
176721,2,4,3
176722,2,4,3
176723,2,4,3
176724,3,4,3
176725,3,4,3
176726,3,4,3
176727,3,4,3
176728,3,4,3
176729,3,4,3
176730,3,4,3
176731,3,4,3
176732,3,4,3
176733,3,4,3
176734,3,4,3
176735,3,4,3
176736,3,4,3
176737,1,4,3
176738,1,4,3
176739,1,4,3
176740,2,4,3
176741,1,4,3
176742,2,4,3
176743,1,4,3
176744,1,4,3
176745,1,4,3
176746,1,4,3
176747,1,4,3
176748,1,4,3
176749,1,4,3
176750,1,4,3
176751,1,4,3
176752,1,4,3
176753,1,4,3
176754,1,4,3
176755,1,4,3
176756,1,4,3
176757,1,4,3
176758,1,4,3
176759,1,4,3
176760,1,4,3
176761,1,4,3
176762,1,4,3
176763,1,4,3
176764,1,4,3
176765,1,4,3
176766,1,4,3
176767,1,4,3
176768,1,4,3
176769,1,4,3
176770,1,4,3
176771,1,4,3
176772,1,4,3
176773,1,4,3
176774,1,4,3
176775,1,4,3
176776,1,4,3
176777,1,4,3
176778,1,4,3
176779,1,4,3
176780,1,4,3
176781,1,4,3
176782,1,4,3
176783,1,4,3
176784,1,4,3
176785,1,4,3
176786,1,4,3
176787,1,4,3
176788,2,4,3
176789,2,4,3
176790,2,4,3
176791,2,4,3
176792,2,4,3
176793,2,4,3
176794,2,4,3
176795,2,4,3
176796,1,4,3
176797,2,4,3
176798,2,4,3
176799,2,4,3
176800,2,4,3
176801,2,4,3
176802,2,4,3
176803,2,4,3
176804,2,4,3
176805,2,4,3
176806,2,4,3
176807,2,4,3
176808,2,4,3
176809,2,4,3
176810,2,4,3
176811,2,4,3
176812,2,4,3
176813,2,4,3
176814,2,4,3
176815,2,4,3
176816,2,4,3
176817,2,4,3
176818,2,4,3
176819,2,4,3
176820,2,4,3
176821,2,4,3
176822,2,4,3
176823,2,4,3
176824,2,4,3
176825,2,4,3
176826,2,4,3
176827,2,4,3
176828,2,4,3
176829,2,4,3
176830,2,4,3
176831,2,4,3
176832,2,4,3
176833,2,4,3
176834,2,4,3
176835,2,4,3
176836,2,4,3
176837,2,4,3
176838,2,4,3
176839,2,4,3
176840,2,4,3
176841,2,4,3
176842,2,4,3
176843,2,4,3
176844,2,4,3
176845,2,4,3
176846,2,4,3
176847,2,4,3
176848,2,4,3
176849,2,4,3
176850,2,4,3
176851,1,4,3
176852,1,4,3
176853,1,4,3
176854,1,4,3
176855,1,4,3
176856,1,4,3
176857,1,4,3
176858,2,4,3
176859,1,4,3
176860,2,4,3
176861,2,4,3
176862,1,4,3
176863,2,4,3
176864,2,4,3
176865,2,4,3
176866,2,4,3
176867,2,4,3
176868,2,4,3
176869,2,4,3
176870,2,4,3
176871,3,4,3
176872,3,4,3
176873,3,4,3
176874,3,4,3
176875,3,4,3
176876,3,4,3
176877,3,4,3
176878,3,4,3
176879,3,4,3
176880,3,4,3
176881,3,4,3
176882,3,4,3
176883,3,4,3
176884,3,4,3
176885,3,4,3
176886,3,4,3
176887,3,4,3
176888,3,4,3
176889,3,4,3
176890,2,4,3
176891,3,4,3
176892,3,4,3
176893,2,4,3
176894,2,4,3
176895,2,4,3
176896,3,4,3
176897,3,4,3
176898,3,4,3
176899,3,4,3
176900,2,4,3
176901,2,4,3
176902,3,4,3
176903,3,4,3
176904,3,4,3
176905,3,4,3
176906,3,4,3
176907,3,4,3
176908,3,4,3
176909,3,4,3
176910,3,4,3
176911,3,4,3
176912,3,4,3
176913,3,4,3
176914,3,4,3
176915,3,4,3
176916,3,4,3
176917,3,4,3
176918,3,4,3
176919,3,4,3
176920,1,4,3
176921,1,4,3
176922,1,4,3
176923,1,4,3
176924,1,4,3
176925,2,4,3
176926,1,4,3
176927,1,4,3
176928,2,4,3
176929,1,4,3
176930,1,4,3
176931,1,4,3
176932,1,4,3
176933,1,4,3
176934,1,4,3
176935,1,4,3
176936,1,4,3
176937,1,4,3
176938,1,4,3
176939,1,4,3
176940,1,4,3
176941,1,4,3
176942,1,4,3
176943,1,4,3
176944,1,4,3
176945,1,4,3
176946,1,4,3
176947,1,4,3
176948,1,4,3
176949,1,4,3
176950,1,4,3
176951,1,4,3
176952,1,4,3
176953,1,4,3
176954,1,4,3
176955,1,4,3
176956,1,4,3
176957,1,4,3
176958,1,4,3
176959,1,4,3
176960,1,4,3
176961,2,4,3
176962,2,4,3
176963,2,4,3
176964,2,4,3
176965,2,4,3
176966,2,4,3
176967,2,4,3
176968,2,4,3
176969,2,4,3
176970,2,4,3
176971,2,4,3
176972,2,4,3
176973,2,4,3
176974,2,4,3
176975,2,4,3
176976,2,4,3
176977,2,4,3
176978,2,4,3
176979,2,4,3
176980,2,4,3
176981,2,4,3
176982,2,4,3
176983,2,4,3
176984,2,4,3
176985,2,4,3
176986,2,4,3
176987,2,4,3
176988,2,4,3
176989,2,4,3
176990,2,4,3
176991,2,4,3
176992,2,4,3
176993,2,4,3
176994,2,4,3
176995,2,4,3
176996,2,4,3
176997,2,4,3
176998,1,4,3
176999,1,4,3
177000,1,4,3
177001,1,4,3
177002,1,4,3
177003,1,4,3
177004,2,4,3
177005,2,4,3
177006,2,4,3
177007,2,4,3
177008,2,4,3
177009,2,4,3
177010,3,4,3
177011,3,4,3
177012,3,4,3
177013,3,4,3
177014,3,4,3
177015,3,4,3
177016,3,4,3
177017,3,4,3
177018,3,4,3
177019,3,4,3
177020,3,4,3
177021,3,4,3
177022,3,4,3
177023,3,4,3
177024,3,4,3
177025,2,4,3
177026,2,4,3
177027,2,4,3
177028,3,4,3
177029,3,4,3
177030,3,4,3
177031,3,4,3
177032,3,4,3
177033,3,4,3
177034,3,4,3
177035,3,4,3
177036,3,4,3
177037,3,4,3
177038,3,4,3
177039,3,4,3
177040,3,4,3
177041,1,4,3
177042,1,4,3
177043,1,4,3
177044,2,4,3
177045,1,4,3
177046,2,4,3
177047,1,4,3
177048,1,4,3
177049,1,4,3
177050,1,4,3
177051,1,4,3
177052,1,4,3
177053,1,4,3
177054,1,4,3
177055,1,4,3
177056,1,4,3
177057,1,4,3
177058,1,4,3
177059,1,4,3
177060,1,4,3
177061,1,4,3
177062,1,4,3
177063,1,4,3
177064,1,4,3
177065,1,4,3
177066,1,4,3
177067,1,4,3
177068,1,4,3
177069,1,4,3
177070,1,4,3
177071,1,4,3
177072,1,4,3
177073,1,4,3
177074,1,4,3
177075,1,4,3
177076,1,4,3
177077,1,4,3
177078,1,4,3
177079,1,4,3
177080,1,4,3
177081,1,4,3
177082,1,4,3
177083,1,4,3
177084,1,4,3
177085,1,4,3
177086,1,4,3
177087,1,4,3
177088,1,4,3
177089,1,4,3
177090,1,4,3
177091,1,4,3
177092,2,4,3
177093,2,4,3
177094,2,4,3
177095,2,4,3
177096,2,4,3
177097,2,4,3
177098,2,4,3
177099,2,4,3
177100,1,4,3
177101,2,4,3
177102,2,4,3
177103,2,4,3
177104,2,4,3
177105,2,4,3
177106,2,4,3
177107,2,4,3
177108,2,4,3
177109,2,4,3
177110,2,4,3
177111,2,4,3
177112,2,4,3
177113,2,4,3
177114,2,4,3
177115,2,4,3
177116,2,4,3
177117,2,4,3
177118,2,4,3
177119,2,4,3
177120,2,4,3
177121,2,4,3
177122,2,4,3
177123,2,4,3
177124,2,4,3
177125,2,4,3
177126,2,4,3
177127,2,4,3
177128,2,4,3
177129,2,4,3
177130,2,4,3
177131,2,4,3
177132,2,4,3
177133,2,4,3
177134,2,4,3
177135,2,4,3
177136,2,4,3
177137,2,4,3
177138,2,4,3
177139,2,4,3
177140,2,4,3
177141,2,4,3
177142,2,4,3
177143,2,4,3
177144,2,4,3
177145,2,4,3
177146,2,4,3
177147,2,4,3
177148,2,4,3
177149,2,4,3
177150,2,4,3
177151,2,4,3
177152,2,4,3
177153,2,4,3
177154,2,4,3
177155,1,4,3
177156,1,4,3
177157,1,4,3
177158,1,4,3
177159,1,4,3
177160,1,4,3
177161,1,4,3
177162,2,4,3
177163,1,4,3
177164,2,4,3
177165,2,4,3
177166,1,4,3
177167,2,4,3
177168,2,4,3
177169,2,4,3
177170,2,4,3
177171,2,4,3
177172,2,4,3
177173,2,4,3
177174,2,4,3
177175,3,4,3
177176,3,4,3
177177,3,4,3
177178,3,4,3
177179,3,4,3
177180,3,4,3
177181,3,4,3
177182,3,4,3
177183,3,4,3
177184,3,4,3
177185,3,4,3
177186,3,4,3
177187,3,4,3
177188,3,4,3
177189,3,4,3
177190,3,4,3
177191,3,4,3
177192,3,4,3
177193,3,4,3
177194,2,4,3
177195,3,4,3
177196,3,4,3
177197,2,4,3
177198,2,4,3
177199,2,4,3
177200,3,4,3
177201,3,4,3
177202,3,4,3
177203,3,4,3
177204,2,4,3
177205,2,4,3
177206,3,4,3
177207,3,4,3
177208,3,4,3
177209,3,4,3
177210,3,4,3
177211,3,4,3
177212,3,4,3
177213,3,4,3
177214,3,4,3
177215,3,4,3
177216,3,4,3
177217,3,4,3
177218,3,4,3
177219,3,4,3
177220,3,4,3
177221,3,4,3
177222,3,4,3
177223,3,4,3
177224,1,4,3
177225,1,4,3
177226,1,4,3
177227,1,4,3
177228,1,4,3
177229,2,4,3
177230,1,4,3
177231,1,4,3
177232,2,4,3
177233,1,4,3
177234,1,4,3
177235,1,4,3
177236,1,4,3
177237,1,4,3
177238,1,4,3
177239,1,4,3
177240,1,4,3
177241,1,4,3
177242,1,4,3
177243,1,4,3
177244,1,4,3
177245,1,4,3
177246,1,4,3
177247,1,4,3
177248,1,4,3
177249,1,4,3
177250,1,4,3
177251,1,4,3
177252,1,4,3
177253,1,4,3
177254,1,4,3
177255,1,4,3
177256,1,4,3
177257,1,4,3
177258,1,4,3
177259,1,4,3
177260,1,4,3
177261,1,4,3
177262,1,4,3
177263,1,4,3
177264,1,4,3
177265,2,4,3
177266,2,4,3
177267,2,4,3
177268,2,4,3
177269,2,4,3
177270,2,4,3
177271,2,4,3
177272,2,4,3
177273,2,4,3
177274,2,4,3
177275,2,4,3
177276,2,4,3
177277,2,4,3
177278,2,4,3
177279,2,4,3
177280,2,4,3
177281,2,4,3
177282,2,4,3
177283,2,4,3
177284,2,4,3
177285,2,4,3
177286,2,4,3
177287,2,4,3
177288,2,4,3
177289,2,4,3
177290,2,4,3
177291,2,4,3
177292,2,4,3
177293,2,4,3
177294,2,4,3
177295,2,4,3
177296,2,4,3
177297,2,4,3
177298,2,4,3
177299,2,4,3
177300,2,4,3
177301,2,4,3
177302,1,4,3
177303,1,4,3
177304,1,4,3
177305,1,4,3
177306,1,4,3
177307,1,4,3
177308,2,4,3
177309,2,4,3
177310,2,4,3
177311,2,4,3
177312,2,4,3
177313,2,4,3
177314,3,4,3
177315,3,4,3
177316,3,4,3
177317,3,4,3
177318,3,4,3
177319,3,4,3
177320,3,4,3
177321,3,4,3
177322,3,4,3
177323,3,4,3
177324,3,4,3
177325,3,4,3
177326,3,4,3
177327,3,4,3
177328,3,4,3
177329,2,4,3
177330,2,4,3
177331,2,4,3
177332,3,4,3
177333,3,4,3
177334,3,4,3
177335,3,4,3
177336,3,4,3
177337,3,4,3
177338,3,4,3
177339,3,4,3
177340,3,4,3
177341,3,4,3
177342,3,4,3
177343,3,4,3
177344,3,4,3
177345,1,4,3
177346,1,4,3
177347,1,4,3
177348,2,4,3
177349,1,4,3
177350,2,4,3
177351,1,4,3
177352,1,4,3
177353,1,4,3
177354,1,4,3
177355,1,4,3
177356,1,4,3
177357,1,4,3
177358,1,4,3
177359,1,4,3
177360,1,4,3
177361,1,4,3
177362,1,4,3
177363,1,4,3
177364,1,4,3
177365,1,4,3
177366,1,4,3
177367,1,4,3
177368,1,4,3
177369,1,4,3
177370,1,4,3
177371,1,4,3
177372,1,4,3
177373,1,4,3
177374,1,4,3
177375,1,4,3
177376,1,4,3
177377,1,4,3
177378,1,4,3
177379,1,4,3
177380,1,4,3
177381,1,4,3
177382,1,4,3
177383,1,4,3
177384,1,4,3
177385,1,4,3
177386,1,4,3
177387,1,4,3
177388,1,4,3
177389,1,4,3
177390,1,4,3
177391,1,4,3
177392,1,4,3
177393,1,4,3
177394,1,4,3
177395,1,4,3
177396,2,4,3
177397,2,4,3
177398,2,4,3
177399,2,4,3
177400,2,4,3
177401,2,4,3
177402,2,4,3
177403,2,4,3
177404,1,4,3
177405,2,4,3
177406,2,4,3
177407,2,4,3
177408,2,4,3
177409,2,4,3
177410,2,4,3
177411,2,4,3
177412,2,4,3
177413,2,4,3
177414,2,4,3
177415,2,4,3
177416,2,4,3
177417,2,4,3
177418,2,4,3
177419,2,4,3
177420,2,4,3
177421,2,4,3
177422,2,4,3
177423,2,4,3
177424,2,4,3
177425,2,4,3
177426,2,4,3
177427,2,4,3
177428,2,4,3
177429,2,4,3
177430,2,4,3
177431,2,4,3
177432,2,4,3
177433,2,4,3
177434,2,4,3
177435,2,4,3
177436,2,4,3
177437,2,4,3
177438,2,4,3
177439,2,4,3
177440,2,4,3
177441,2,4,3
177442,2,4,3
177443,2,4,3
177444,2,4,3
177445,2,4,3
177446,2,4,3
177447,2,4,3
177448,2,4,3
177449,2,4,3
177450,2,4,3
177451,2,4,3
177452,2,4,3
177453,2,4,3
177454,2,4,3
177455,2,4,3
177456,2,4,3
177457,2,4,3
177458,2,4,3
177459,1,4,3
177460,1,4,3
177461,1,4,3
177462,1,4,3
177463,1,4,3
177464,1,4,3
177465,1,4,3
177466,2,4,3
177467,1,4,3
177468,2,4,3
177469,2,4,3
177470,1,4,3
177471,2,4,3
177472,2,4,3
177473,2,4,3
177474,2,4,3
177475,2,4,3
177476,2,4,3
177477,2,4,3
177478,2,4,3
177479,3,4,3
177480,3,4,3
177481,3,4,3
177482,3,4,3
177483,3,4,3
177484,3,4,3
177485,3,4,3
177486,3,4,3
177487,3,4,3
177488,3,4,3
177489,3,4,3
177490,3,4,3
177491,3,4,3
177492,3,4,3
177493,3,4,3
177494,3,4,3
177495,3,4,3
177496,3,4,3
177497,3,4,3
177498,2,4,3
177499,3,4,3
177500,3,4,3
177501,2,4,3
177502,2,4,3
177503,2,4,3
177504,3,4,3
177505,3,4,3
177506,3,4,3
177507,3,4,3
177508,2,4,3
177509,2,4,3
177510,3,4,3
177511,3,4,3
177512,3,4,3
177513,3,4,3
177514,3,4,3
177515,3,4,3
177516,3,4,3
177517,3,4,3
177518,3,4,3
177519,3,4,3
177520,3,4,3
177521,3,4,3
177522,3,4,3
177523,3,4,3
177524,3,4,3
177525,3,4,3
177526,3,4,3
177527,3,4,3
177528,1,4,3
177529,1,4,3
177530,1,4,3
177531,1,4,3
177532,1,4,3
177533,2,4,3
177534,1,4,3
177535,1,4,3
177536,2,4,3
177537,1,4,3
177538,1,4,3
177539,1,4,3
177540,1,4,3
177541,1,4,3
177542,1,4,3
177543,1,4,3
177544,1,4,3
177545,1,4,3
177546,1,4,3
177547,1,4,3
177548,1,4,3
177549,1,4,3
177550,1,4,3
177551,1,4,3
177552,1,4,3
177553,1,4,3
177554,1,4,3
177555,1,4,3
177556,1,4,3
177557,1,4,3
177558,1,4,3
177559,1,4,3
177560,1,4,3
177561,1,4,3
177562,1,4,3
177563,1,4,3
177564,1,4,3
177565,1,4,3
177566,1,4,3
177567,1,4,3
177568,1,4,3
177569,2,4,3
177570,2,4,3
177571,2,4,3
177572,2,4,3
177573,2,4,3
177574,2,4,3
177575,2,4,3
177576,2,4,3
177577,2,4,3
177578,2,4,3
177579,2,4,3
177580,2,4,3
177581,2,4,3
177582,2,4,3
177583,2,4,3
177584,2,4,3
177585,2,4,3
177586,2,4,3
177587,2,4,3
177588,2,4,3
177589,2,4,3
177590,2,4,3
177591,2,4,3
177592,2,4,3
177593,2,4,3
177594,2,4,3
177595,2,4,3
177596,2,4,3
177597,2,4,3
177598,2,4,3
177599,2,4,3
177600,2,4,3
177601,2,4,3
177602,2,4,3
177603,2,4,3
177604,2,4,3
177605,2,4,3
177606,1,4,3
177607,1,4,3
177608,1,4,3
177609,1,4,3
177610,1,4,3
177611,1,4,3
177612,2,4,3
177613,2,4,3
177614,2,4,3
177615,2,4,3
177616,2,4,3
177617,2,4,3
177618,3,4,3
177619,3,4,3
177620,3,4,3
177621,3,4,3
177622,3,4,3
177623,3,4,3
177624,3,4,3
177625,3,4,3
177626,3,4,3
177627,3,4,3
177628,3,4,3
177629,3,4,3
177630,3,4,3
177631,3,4,3
177632,3,4,3
177633,2,4,3
177634,2,4,3
177635,2,4,3
177636,3,4,3
177637,3,4,3
177638,3,4,3
177639,3,4,3
177640,3,4,3
177641,3,4,3
177642,3,4,3
177643,3,4,3
177644,3,4,3
177645,3,4,3
177646,3,4,3
177647,3,4,3
177648,3,4,3
177649,1,4,3
177650,1,4,3
177651,1,4,3
177652,2,4,3
177653,1,4,3
177654,2,4,3
177655,1,4,3
177656,1,4,3
177657,1,4,3
177658,1,4,3
177659,1,4,3
177660,1,4,3
177661,1,4,3
177662,1,4,3
177663,1,4,3
177664,1,4,3
177665,1,4,3
177666,1,4,3
177667,1,4,3
177668,1,4,3
177669,1,4,3
177670,1,4,3
177671,1,4,3
177672,1,4,3
177673,1,4,3
177674,1,4,3
177675,1,4,3
177676,1,4,3
177677,1,4,3
177678,1,4,3
177679,1,4,3
177680,1,4,3
177681,1,4,3
177682,1,4,3
177683,1,4,3
177684,1,4,3
177685,1,4,3
177686,1,4,3
177687,1,4,3
177688,1,4,3
177689,1,4,3
177690,1,4,3
177691,1,4,3
177692,1,4,3
177693,1,4,3
177694,1,4,3
177695,1,4,3
177696,1,4,3
177697,1,4,3
177698,1,4,3
177699,1,4,3
177700,2,4,3
177701,2,4,3
177702,2,4,3
177703,2,4,3
177704,2,4,3
177705,2,4,3
177706,2,4,3
177707,2,4,3
177708,1,4,3
177709,2,4,3
177710,2,4,3
177711,2,4,3
177712,2,4,3
177713,2,4,3
177714,2,4,3
177715,2,4,3
177716,2,4,3
177717,2,4,3
177718,2,4,3
177719,2,4,3
177720,2,4,3
177721,2,4,3
177722,2,4,3
177723,2,4,3
177724,2,4,3
177725,2,4,3
177726,2,4,3
177727,2,4,3
177728,2,4,3
177729,2,4,3
177730,2,4,3
177731,2,4,3
177732,2,4,3
177733,2,4,3
177734,2,4,3
177735,2,4,3
177736,2,4,3
177737,2,4,3
177738,2,4,3
177739,2,4,3
177740,2,4,3
177741,2,4,3
177742,2,4,3
177743,2,4,3
177744,2,4,3
177745,2,4,3
177746,2,4,3
177747,2,4,3
177748,2,4,3
177749,2,4,3
177750,2,4,3
177751,2,4,3
177752,2,4,3
177753,2,4,3
177754,2,4,3
177755,2,4,3
177756,2,4,3
177757,2,4,3
177758,2,4,3
177759,2,4,3
177760,2,4,3
177761,2,4,3
177762,2,4,3
177763,1,4,3
177764,1,4,3
177765,1,4,3
177766,1,4,3
177767,1,4,3
177768,1,4,3
177769,1,4,3
177770,2,4,3
177771,1,4,3
177772,2,4,3
177773,2,4,3
177774,1,4,3
177775,2,4,3
177776,2,4,3
177777,2,4,3
177778,2,4,3
177779,2,4,3
177780,2,4,3
177781,2,4,3
177782,2,4,3
177783,3,4,3
177784,3,4,3
177785,3,4,3
177786,3,4,3
177787,3,4,3
177788,3,4,3
177789,3,4,3
177790,3,4,3
177791,3,4,3
177792,3,4,3
177793,3,4,3
177794,3,4,3
177795,3,4,3
177796,3,4,3
177797,3,4,3
177798,3,4,3
177799,3,4,3
177800,3,4,3
177801,3,4,3
177802,2,4,3
177803,3,4,3
177804,3,4,3
177805,2,4,3
177806,2,4,3
177807,2,4,3
177808,3,4,3
177809,3,4,3
177810,3,4,3
177811,3,4,3
177812,2,4,3
177813,2,4,3
177814,3,4,3
177815,3,4,3
177816,3,4,3
177817,3,4,3
177818,3,4,3
177819,3,4,3
177820,3,4,3
177821,3,4,3
177822,3,4,3
177823,3,4,3
177824,3,4,3
177825,3,4,3
177826,3,4,3
177827,3,4,3
177828,3,4,3
177829,3,4,3
177830,3,4,3
177831,3,4,3
177832,1,4,3
177833,1,4,3
177834,1,4,3
177835,1,4,3
177836,1,4,3
177837,2,4,3
177838,1,4,3
177839,1,4,3
177840,2,4,3
177841,1,4,3
177842,1,4,3
177843,1,4,3
177844,1,4,3
177845,1,4,3
177846,1,4,3
177847,1,4,3
177848,1,4,3
177849,1,4,3
177850,1,4,3
177851,1,4,3
177852,1,4,3
177853,1,4,3
177854,1,4,3
177855,1,4,3
177856,1,4,3
177857,1,4,3
177858,1,4,3
177859,1,4,3
177860,1,4,3
177861,1,4,3
177862,1,4,3
177863,1,4,3
177864,1,4,3
177865,1,4,3
177866,1,4,3
177867,1,4,3
177868,1,4,3
177869,1,4,3
177870,1,4,3
177871,1,4,3
177872,1,4,3
177873,2,4,3
177874,2,4,3
177875,2,4,3
177876,2,4,3
177877,2,4,3
177878,2,4,3
177879,2,4,3
177880,2,4,3
177881,2,4,3
177882,2,4,3
177883,2,4,3
177884,2,4,3
177885,2,4,3
177886,2,4,3
177887,2,4,3
177888,2,4,3
177889,2,4,3
177890,2,4,3
177891,2,4,3
177892,2,4,3
177893,2,4,3
177894,2,4,3
177895,2,4,3
177896,2,4,3
177897,2,4,3
177898,2,4,3
177899,2,4,3
177900,2,4,3
177901,2,4,3
177902,2,4,3
177903,2,4,3
177904,2,4,3
177905,2,4,3
177906,2,4,3
177907,2,4,3
177908,2,4,3
177909,2,4,3
177910,1,4,3
177911,1,4,3
177912,1,4,3
177913,1,4,3
177914,1,4,3
177915,1,4,3
177916,2,4,3
177917,2,4,3
177918,2,4,3
177919,2,4,3
177920,2,4,3
177921,2,4,3
177922,3,4,3
177923,3,4,3
177924,3,4,3
177925,3,4,3
177926,3,4,3
177927,3,4,3
177928,3,4,3
177929,3,4,3
177930,3,4,3
177931,3,4,3
177932,3,4,3
177933,3,4,3
177934,3,4,3
177935,3,4,3
177936,3,4,3
177937,2,4,3
177938,2,4,3
177939,2,4,3
177940,3,4,3
177941,3,4,3
177942,3,4,3
177943,3,4,3
177944,3,4,3
177945,3,4,3
177946,3,4,3
177947,3,4,3
177948,3,4,3
177949,3,4,3
177950,3,4,3
177951,3,4,3
177952,3,4,3
177953,1,4,3
177954,1,4,3
177955,1,4,3
177956,2,4,3
177957,1,4,3
177958,2,4,3
177959,1,4,3
177960,1,4,3
177961,1,4,3
177962,1,4,3
177963,1,4,3
177964,1,4,3
177965,1,4,3
177966,1,4,3
177967,1,4,3
177968,1,4,3
177969,1,4,3
177970,1,4,3
177971,1,4,3
177972,1,4,3
177973,1,4,3
177974,1,4,3
177975,1,4,3
177976,1,4,3
177977,1,4,3
177978,1,4,3
177979,1,4,3
177980,1,4,3
177981,1,4,3
177982,1,4,3
177983,1,4,3
177984,1,4,3
177985,1,4,3
177986,1,4,3
177987,1,4,3
177988,1,4,3
177989,1,4,3
177990,1,4,3
177991,1,4,3
177992,1,4,3
177993,1,4,3
177994,1,4,3
177995,1,4,3
177996,1,4,3
177997,1,4,3
177998,1,4,3
177999,1,4,3
178000,1,4,3
178001,1,4,3
178002,1,4,3
178003,1,4,3
178004,2,4,3
178005,2,4,3
178006,2,4,3
178007,2,4,3
178008,2,4,3
178009,2,4,3
178010,2,4,3
178011,2,4,3
178012,1,4,3
178013,2,4,3
178014,2,4,3
178015,2,4,3
178016,2,4,3
178017,2,4,3
178018,2,4,3
178019,2,4,3
178020,2,4,3
178021,2,4,3
178022,2,4,3
178023,2,4,3
178024,2,4,3
178025,2,4,3
178026,2,4,3
178027,2,4,3
178028,2,4,3
178029,2,4,3
178030,2,4,3
178031,2,4,3
178032,2,4,3
178033,2,4,3
178034,2,4,3
178035,2,4,3
178036,2,4,3
178037,2,4,3
178038,2,4,3
178039,2,4,3
178040,2,4,3
178041,2,4,3
178042,2,4,3
178043,2,4,3
178044,2,4,3
178045,2,4,3
178046,2,4,3
178047,2,4,3
178048,2,4,3
178049,2,4,3
178050,2,4,3
178051,2,4,3
178052,2,4,3
178053,2,4,3
178054,2,4,3
178055,2,4,3
178056,2,4,3
178057,2,4,3
178058,2,4,3
178059,2,4,3
178060,2,4,3
178061,2,4,3
178062,2,4,3
178063,2,4,3
178064,2,4,3
178065,2,4,3
178066,2,4,3
178067,1,4,3
178068,1,4,3
178069,1,4,3
178070,1,4,3
178071,1,4,3
178072,1,4,3
178073,1,4,3
178074,2,4,3
178075,1,4,3
178076,2,4,3
178077,2,4,3
178078,1,4,3
178079,2,4,3
178080,2,4,3
178081,2,4,3
178082,2,4,3
178083,2,4,3
178084,2,4,3
178085,2,4,3
178086,2,4,3
178087,3,4,3
178088,3,4,3
178089,3,4,3
178090,3,4,3
178091,3,4,3
178092,3,4,3
178093,3,4,3
178094,3,4,3
178095,3,4,3
178096,3,4,3
178097,3,4,3
178098,3,4,3
178099,3,4,3
178100,3,4,3
178101,3,4,3
178102,3,4,3
178103,3,4,3
178104,3,4,3
178105,3,4,3
178106,2,4,3
178107,3,4,3
178108,3,4,3
178109,2,4,3
178110,2,4,3
178111,2,4,3
178112,3,4,3
178113,3,4,3
178114,3,4,3
178115,3,4,3
178116,2,4,3
178117,2,4,3
178118,3,4,3
178119,3,4,3
178120,3,4,3
178121,3,4,3
178122,3,4,3
178123,3,4,3
178124,3,4,3
178125,3,4,3
178126,3,4,3
178127,3,4,3
