id,Region,TimePoint,TimeAgg
4769,2,16,4
4770,2,16,4
4771,2,16,4
4772,2,16,4
4773,2,16,4
4774,2,16,4
4775,2,16,4
4776,2,16,4
4777,2,16,4
4778,2,16,4
4779,2,16,4
4780,2,16,4
4781,2,16,4
4782,2,16,4
4783,2,16,4
4784,2,16,4
4785,2,16,4
4786,2,16,4
4787,1,16,4
4788,1,16,4
4789,1,16,4
4790,1,16,4
4791,1,16,4
4792,1,16,4
4793,1,16,4
4794,2,16,4
4795,1,16,4
4796,2,16,4
4797,2,16,4
4798,1,16,4
4799,2,16,4
4800,2,16,4
4801,2,16,4
4802,2,16,4
4803,2,16,4
4804,2,16,4
4805,2,16,4
4806,2,16,4
4807,3,16,4
4808,3,16,4
4809,3,16,4
4810,3,16,4
4811,3,16,4
4812,3,16,4
4813,3,16,4
4814,3,16,4
4815,3,16,4
4816,3,16,4
4817,3,16,4
4818,3,16,4
4819,3,16,4
4820,3,16,4
4821,3,16,4
4822,3,16,4
4823,3,16,4
4824,3,16,4
4825,3,16,4
4826,2,16,4
4827,3,16,4
4828,3,16,4
4829,2,16,4
4830,2,16,4
4831,2,16,4
4832,3,16,4
4833,3,16,4
4834,3,16,4
4835,3,16,4
4836,2,16,4
4837,2,16,4
4838,3,16,4
4839,3,16,4
4840,3,16,4
4841,3,16,4
4842,3,16,4
4843,3,16,4
4844,3,16,4
4845,3,16,4
4846,3,16,4
4847,3,16,4
4848,3,16,4
4849,3,16,4
4850,3,16,4
4851,3,16,4
4852,3,16,4
4853,3,16,4
4854,3,16,4
4855,3,16,4
4856,1,16,4
4857,1,16,4
4858,1,16,4
4859,1,16,4
4860,1,16,4
4861,2,16,4
4862,1,16,4
4863,1,16,4
4864,2,16,4
4865,1,17,4
4866,1,17,4
4867,1,17,4
4868,1,17,4
4869,1,17,4
4870,1,17,4
4871,1,17,4
4872,1,17,4
4873,1,17,4
4874,1,17,4
4875,1,17,4
4876,1,17,4
4877,1,17,4
4878,1,17,4
4879,1,17,4
4880,1,17,4
4881,1,17,4
4882,1,17,4
4883,1,17,4
4884,1,17,4
4885,1,17,4
4886,1,17,4
4887,1,17,4
4888,1,17,4
4889,1,17,4
4890,1,17,4
4891,1,17,4
4892,1,17,4
4893,1,17,4
4894,1,17,4
4895,1,17,4
4896,1,17,4
4897,2,17,4
4898,2,17,4
4899,2,17,4
4900,2,17,4
4901,2,17,4
4902,2,17,4
4903,2,17,4
4904,2,17,4
4905,2,17,4
4906,2,17,4
4907,2,17,4
4908,2,17,4
4909,2,17,4
4910,2,17,4
4911,2,17,4
4912,2,17,4
4913,2,17,4
4914,2,17,4
4915,2,17,4
4916,2,17,4
4917,2,17,4
4918,2,17,4
4919,2,17,4
4920,2,17,4
4921,2,17,4
4922,2,17,4
4923,2,17,4
4924,2,17,4
4925,2,17,4
4926,2,17,4
4927,2,17,4
4928,2,17,4
4929,2,17,4
4930,2,17,4
4931,2,17,4
4932,2,17,4
4933,2,17,4
4934,1,17,4
4935,1,17,4
4936,1,17,4
4937,1,17,4
4938,1,17,4
4939,1,17,4
4940,2,17,4
4941,2,17,4
4942,2,17,4
4943,2,17,4
4944,2,17,4
4945,2,17,4
4946,3,17,4
4947,3,17,4
4948,3,17,4
4949,3,17,4
4950,3,17,4
4951,3,17,4
4952,3,17,4
4953,3,17,4
4954,3,17,4
4955,3,17,4
4956,3,17,4
4957,3,17,4
4958,3,17,4
4959,3,17,4
4960,3,17,4
4961,2,17,4
4962,2,17,4
4963,2,17,4
4964,3,17,4
4965,3,17,4
4966,3,17,4
4967,3,17,4
4968,3,17,4
4969,3,17,4
4970,3,17,4
4971,3,17,4
4972,3,17,4
4973,3,17,4
4974,3,17,4
4975,3,17,4
4976,3,17,4
4977,1,17,4
4978,1,17,4
4979,1,17,4
4980,2,17,4
4981,1,17,4
4982,2,17,4
4983,1,17,4
4984,1,17,4
4985,1,17,4
4986,1,17,4
4987,1,17,4
4988,1,17,4
4989,1,17,4
4990,1,17,4
4991,1,17,4
4992,1,17,4
4993,1,17,4
4994,1,17,4
4995,1,17,4
4996,1,17,4
4997,1,17,4
4998,1,17,4
4999,1,17,4
5000,1,17,4
5001,1,17,4
5002,1,17,4
5003,1,17,4
5004,1,17,4
5005,1,17,4
5006,1,17,4
5007,1,17,4
5008,1,17,4
5009,1,17,4
5010,1,17,4
5011,1,17,4
5012,1,17,4
5013,1,17,4
5014,1,17,4
5015,1,17,4
5016,1,17,4
5017,1,17,4
5018,1,17,4
5019,1,17,4
5020,1,17,4
5021,1,17,4
5022,1,17,4
5023,1,17,4
5024,1,17,4
5025,1,17,4
5026,1,17,4
5027,1,17,4
5028,2,17,4
5029,2,17,4
5030,2,17,4
5031,2,17,4
5032,2,17,4
5033,2,17,4
5034,2,17,4
5035,2,17,4
5036,1,17,4
5037,2,17,4
5038,2,17,4
5039,2,17,4
5040,2,17,4
5041,2,17,4
5042,2,17,4
5043,2,17,4
5044,2,17,4
5045,2,17,4
5046,2,17,4
5047,2,17,4
5048,2,17,4
5049,2,17,4
5050,2,17,4
5051,2,17,4
5052,2,17,4
5053,2,17,4
5054,2,17,4
5055,2,17,4
5056,2,17,4
5057,2,17,4
5058,2,17,4
5059,2,17,4
5060,2,17,4
5061,2,17,4
5062,2,17,4
5063,2,17,4
5064,2,17,4
5065,2,17,4
5066,2,17,4
5067,2,17,4
5068,2,17,4
5069,2,17,4
5070,2,17,4
5071,2,17,4
5072,2,17,4
5073,2,17,4
5074,2,17,4
5075,2,17,4
5076,2,17,4
5077,2,17,4
5078,2,17,4
5079,2,17,4
5080,2,17,4
5081,2,17,4
5082,2,17,4
5083,2,17,4
5084,2,17,4
5085,2,17,4
5086,2,17,4
5087,2,17,4
5088,2,17,4
5089,2,17,4
5090,2,17,4
5091,1,17,4
5092,1,17,4
5093,1,17,4
5094,1,17,4
5095,1,17,4
5096,1,17,4
5097,1,17,4
5098,2,17,4
5099,1,17,4
5100,2,17,4
5101,2,17,4
5102,1,17,4
5103,2,17,4
5104,2,17,4
5105,2,17,4
5106,2,17,4
5107,2,17,4
5108,2,17,4
5109,2,17,4
5110,2,17,4
5111,3,17,4
5112,3,17,4
5113,3,17,4
5114,3,17,4
5115,3,17,4
5116,3,17,4
5117,3,17,4
5118,3,17,4
5119,3,17,4
5120,3,17,4
5121,3,17,4
5122,3,17,4
5123,3,17,4
5124,3,17,4
5125,3,17,4
5126,3,17,4
5127,3,17,4
5128,3,17,4
5129,3,17,4
5130,2,17,4
5131,3,17,4
5132,3,17,4
5133,2,17,4
5134,2,17,4
5135,2,17,4
5136,3,17,4
5137,3,17,4
5138,3,17,4
5139,3,17,4
5140,2,17,4
5141,2,17,4
5142,3,17,4
5143,3,17,4
5144,3,17,4
5145,3,17,4
5146,3,17,4
5147,3,17,4
5148,3,17,4
5149,3,17,4
5150,3,17,4
5151,3,17,4
5152,3,17,4
5153,3,17,4
5154,3,17,4
5155,3,17,4
5156,3,17,4
5157,3,17,4
5158,3,17,4
5159,3,17,4
5160,1,17,4
5161,1,17,4
5162,1,17,4
5163,1,17,4
5164,1,17,4
5165,2,17,4
5166,1,17,4
5167,1,17,4
5168,2,17,4
5169,1,18,4
5170,1,18,4
5171,1,18,4
5172,1,18,4
5173,1,18,4
5174,1,18,4
5175,1,18,4
5176,1,18,4
5177,1,18,4
5178,1,18,4
5179,1,18,4
5180,1,18,4
5181,1,18,4
5182,1,18,4
5183,1,18,4
5184,1,18,4
5185,1,18,4
5186,1,18,4
5187,1,18,4
5188,1,18,4
5189,1,18,4
5190,1,18,4
5191,1,18,4
5192,1,18,4
5193,1,18,4
5194,1,18,4
5195,1,18,4
5196,1,18,4
5197,1,18,4
5198,1,18,4
5199,1,18,4
5200,1,18,4
5201,2,18,4
5202,2,18,4
5203,2,18,4
5204,2,18,4
5205,2,18,4
5206,2,18,4
5207,2,18,4
5208,2,18,4
5209,2,18,4
5210,2,18,4
5211,2,18,4
5212,2,18,4
5213,2,18,4
5214,2,18,4
5215,2,18,4
5216,2,18,4
5217,2,18,4
5218,2,18,4
5219,2,18,4
5220,2,18,4
5221,2,18,4
5222,2,18,4
5223,2,18,4
5224,2,18,4
5225,2,18,4
5226,2,18,4
5227,2,18,4
5228,2,18,4
5229,2,18,4
5230,2,18,4
5231,2,18,4
5232,2,18,4
5233,2,18,4
5234,2,18,4
5235,2,18,4
5236,2,18,4
5237,2,18,4
5238,1,18,4
5239,1,18,4
5240,1,18,4
5241,1,18,4
5242,1,18,4
5243,1,18,4
5244,2,18,4
5245,2,18,4
5246,2,18,4
5247,2,18,4
5248,2,18,4
5249,2,18,4
5250,3,18,4
5251,3,18,4
5252,3,18,4
5253,3,18,4
5254,3,18,4
5255,3,18,4
5256,3,18,4
5257,3,18,4
5258,3,18,4
5259,3,18,4
5260,3,18,4
5261,3,18,4
5262,3,18,4
5263,3,18,4
5264,3,18,4
5265,2,18,4
5266,2,18,4
5267,2,18,4
5268,3,18,4
5269,3,18,4
5270,3,18,4
5271,3,18,4
5272,3,18,4
5273,3,18,4
5274,3,18,4
5275,3,18,4
5276,3,18,4
5277,3,18,4
5278,3,18,4
5279,3,18,4
5280,3,18,4
5281,1,18,4
5282,1,18,4
5283,1,18,4
5284,2,18,4
5285,1,18,4
5286,2,18,4
5287,1,18,4
5288,1,18,4
5289,1,18,4
5290,1,18,4
5291,1,18,4
5292,1,18,4
5293,1,18,4
5294,1,18,4
5295,1,18,4
5296,1,18,4
5297,1,18,4
5298,1,18,4
5299,1,18,4
5300,1,18,4
5301,1,18,4
5302,1,18,4
5303,1,18,4
5304,1,18,4
5305,1,18,4
5306,1,18,4
5307,1,18,4
5308,1,18,4
5309,1,18,4
5310,1,18,4
5311,1,18,4
5312,1,18,4
5313,1,18,4
5314,1,18,4
5315,1,18,4
5316,1,18,4
5317,1,18,4
5318,1,18,4
5319,1,18,4
5320,1,18,4
5321,1,18,4
5322,1,18,4
5323,1,18,4
5324,1,18,4
5325,1,18,4
5326,1,18,4
5327,1,18,4
5328,1,18,4
5329,1,18,4
5330,1,18,4
5331,1,18,4
5332,2,18,4
5333,2,18,4
5334,2,18,4
5335,2,18,4
5336,2,18,4
5337,2,18,4
5338,2,18,4
5339,2,18,4
5340,1,18,4
5341,2,18,4
5342,2,18,4
5343,2,18,4
5344,2,18,4
5345,2,18,4
5346,2,18,4
5347,2,18,4
5348,2,18,4
5349,2,18,4
5350,2,18,4
5351,2,18,4
5352,2,18,4
5353,2,18,4
5354,2,18,4
5355,2,18,4
5356,2,18,4
5357,2,18,4
5358,2,18,4
5359,2,18,4
5360,2,18,4
5361,2,18,4
5362,2,18,4
5363,2,18,4
5364,2,18,4
5365,2,18,4
5366,2,18,4
5367,2,18,4
5368,2,18,4
5369,2,18,4
5370,2,18,4
5371,2,18,4
5372,2,18,4
5373,2,18,4
5374,2,18,4
5375,2,18,4
5376,2,18,4
5377,2,18,4
5378,2,18,4
5379,2,18,4
5380,2,18,4
5381,2,18,4
5382,2,18,4
5383,2,18,4
5384,2,18,4
5385,2,18,4
5386,2,18,4
5387,2,18,4
5388,2,18,4
5389,2,18,4
5390,2,18,4
5391,2,18,4
5392,2,18,4
5393,2,18,4
5394,2,18,4
5395,1,18,4
5396,1,18,4
5397,1,18,4
5398,1,18,4
5399,1,18,4
5400,1,18,4
5401,1,18,4
5402,2,18,4
5403,1,18,4
5404,2,18,4
5405,2,18,4
5406,1,18,4
5407,2,18,4
5408,2,18,4
5409,2,18,4
5410,2,18,4
5411,2,18,4
5412,2,18,4
5413,2,18,4
5414,2,18,4
5415,3,18,4
5416,3,18,4
5417,3,18,4
5418,3,18,4
5419,3,18,4
5420,3,18,4
5421,3,18,4
5422,3,18,4
5423,3,18,4
5424,3,18,4
5425,3,18,4
5426,3,18,4
5427,3,18,4
5428,3,18,4
5429,3,18,4
5430,3,18,4
5431,3,18,4
5432,3,18,4
5433,3,18,4
5434,2,18,4
5435,3,18,4
5436,3,18,4
5437,2,18,4
5438,2,18,4
5439,2,18,4
5440,3,18,4
5441,3,18,4
5442,3,18,4
5443,3,18,4
5444,2,18,4
5445,2,18,4
5446,3,18,4
5447,3,18,4
5448,3,18,4
5449,3,18,4
5450,3,18,4
5451,3,18,4
5452,3,18,4
5453,3,18,4
5454,3,18,4
5455,3,18,4
5456,3,18,4
5457,3,18,4
5458,3,18,4
5459,3,18,4
5460,3,18,4
5461,3,18,4
5462,3,18,4
5463,3,18,4
5464,1,18,4
5465,1,18,4
5466,1,18,4
5467,1,18,4
5468,1,18,4
5469,2,18,4
5470,1,18,4
5471,1,18,4
5472,2,18,4
5473,1,19,4
5474,1,19,4
5475,1,19,4
5476,1,19,4
5477,1,19,4
5478,1,19,4
5479,1,19,4
5480,1,19,4
5481,1,19,4
5482,1,19,4
5483,1,19,4
5484,1,19,4
5485,1,19,4
5486,1,19,4
5487,1,19,4
5488,1,19,4
5489,1,19,4
5490,1,19,4
5491,1,19,4
5492,1,19,4
5493,1,19,4
5494,1,19,4
5495,1,19,4
5496,1,19,4
5497,1,19,4
5498,1,19,4
5499,1,19,4
5500,1,19,4
5501,1,19,4
5502,1,19,4
5503,1,19,4
5504,1,19,4
5505,2,19,4
5506,2,19,4
5507,2,19,4
5508,2,19,4
5509,2,19,4
5510,2,19,4
5511,2,19,4
5512,2,19,4
5513,2,19,4
5514,2,19,4
5515,2,19,4
5516,2,19,4
5517,2,19,4
5518,2,19,4
5519,2,19,4
5520,2,19,4
5521,2,19,4
5522,2,19,4
5523,2,19,4
5524,2,19,4
5525,2,19,4
5526,2,19,4
5527,2,19,4
5528,2,19,4
5529,2,19,4
5530,2,19,4
5531,2,19,4
5532,2,19,4
5533,2,19,4
5534,2,19,4
5535,2,19,4
5536,2,19,4
5537,2,19,4
5538,2,19,4
5539,2,19,4
5540,2,19,4
5541,2,19,4
5542,1,19,4
5543,1,19,4
5544,1,19,4
5545,1,19,4
5546,1,19,4
5547,1,19,4
5548,2,19,4
5549,2,19,4
5550,2,19,4
5551,2,19,4
5552,2,19,4
5553,2,19,4
5554,3,19,4
5555,3,19,4
5556,3,19,4
5557,3,19,4
5558,3,19,4
5559,3,19,4
5560,3,19,4
5561,3,19,4
5562,3,19,4
5563,3,19,4
5564,3,19,4
5565,3,19,4
5566,3,19,4
5567,3,19,4
5568,3,19,4
5569,2,19,4
5570,2,19,4
5571,2,19,4
5572,3,19,4
5573,3,19,4
5574,3,19,4
5575,3,19,4
5576,3,19,4
5577,3,19,4
5578,3,19,4
5579,3,19,4
5580,3,19,4
5581,3,19,4
5582,3,19,4
5583,3,19,4
5584,3,19,4
5585,1,19,4
5586,1,19,4
5587,1,19,4
5588,2,19,4
5589,1,19,4
5590,2,19,4
5591,1,19,4
5592,1,19,4
5593,1,19,4
5594,1,19,4
5595,1,19,4
5596,1,19,4
5597,1,19,4
5598,1,19,4
5599,1,19,4
5600,1,19,4
5601,1,19,4
5602,1,19,4
5603,1,19,4
5604,1,19,4
5605,1,19,4
5606,1,19,4
5607,1,19,4
5608,1,19,4
5609,1,19,4
5610,1,19,4
5611,1,19,4
5612,1,19,4
5613,1,19,4
5614,1,19,4
5615,1,19,4
5616,1,19,4
5617,1,19,4
5618,1,19,4
5619,1,19,4
5620,1,19,4
5621,1,19,4
5622,1,19,4
5623,1,19,4
5624,1,19,4
5625,1,19,4
5626,1,19,4
5627,1,19,4
5628,1,19,4
5629,1,19,4
5630,1,19,4
5631,1,19,4
5632,1,19,4
5633,1,19,4
5634,1,19,4
5635,1,19,4
5636,2,19,4
5637,2,19,4
5638,2,19,4
5639,2,19,4
5640,2,19,4
5641,2,19,4
5642,2,19,4
5643,2,19,4
5644,1,19,4
5645,2,19,4
5646,2,19,4
5647,2,19,4
5648,2,19,4
5649,2,19,4
5650,2,19,4
5651,2,19,4
5652,2,19,4
5653,2,19,4
5654,2,19,4
5655,2,19,4
5656,2,19,4
5657,2,19,4
5658,2,19,4
5659,2,19,4
5660,2,19,4
5661,2,19,4
5662,2,19,4
5663,2,19,4
5664,2,19,4
5665,2,19,4
5666,2,19,4
5667,2,19,4
5668,2,19,4
5669,2,19,4
5670,2,19,4
5671,2,19,4
5672,2,19,4
5673,2,19,4
5674,2,19,4
5675,2,19,4
5676,2,19,4
5677,2,19,4
5678,2,19,4
5679,2,19,4
5680,2,19,4
5681,2,19,4
5682,2,19,4
5683,2,19,4
5684,2,19,4
5685,2,19,4
5686,2,19,4
5687,2,19,4
5688,2,19,4
5689,2,19,4
5690,2,19,4
5691,2,19,4
5692,2,19,4
5693,2,19,4
5694,2,19,4
5695,2,19,4
5696,2,19,4
5697,2,19,4
5698,2,19,4
5699,1,19,4
5700,1,19,4
5701,1,19,4
5702,1,19,4
5703,1,19,4
5704,1,19,4
5705,1,19,4
5706,2,19,4
5707,1,19,4
5708,2,19,4
5709,2,19,4
5710,1,19,4
5711,2,19,4
5712,2,19,4
5713,2,19,4
5714,2,19,4
5715,2,19,4
5716,2,19,4
5717,2,19,4
5718,2,19,4
5719,3,19,4
5720,3,19,4
5721,3,19,4
5722,3,19,4
5723,3,19,4
5724,3,19,4
5725,3,19,4
5726,3,19,4
5727,3,19,4
5728,3,19,4
5729,3,19,4
5730,3,19,4
5731,3,19,4
5732,3,19,4
5733,3,19,4
5734,3,19,4
5735,3,19,4
5736,3,19,4
5737,3,19,4
5738,2,19,4
5739,3,19,4
5740,3,19,4
5741,2,19,4
5742,2,19,4
5743,2,19,4
5744,3,19,4
5745,3,19,4
5746,3,19,4
5747,3,19,4
5748,2,19,4
5749,2,19,4
5750,3,19,4
5751,3,19,4
5752,3,19,4
5753,3,19,4
5754,3,19,4
5755,3,19,4
5756,3,19,4
5757,3,19,4
5758,3,19,4
5759,3,19,4
5760,3,19,4
5761,3,19,4
5762,3,19,4
5763,3,19,4
5764,3,19,4
5765,3,19,4
5766,3,19,4
5767,3,19,4
5768,1,19,4
5769,1,19,4
5770,1,19,4
5771,1,19,4
5772,1,19,4
5773,2,19,4
5774,1,19,4
5775,1,19,4
5776,2,19,4
5777,1,20,4
5778,1,20,4
5779,1,20,4
5780,1,20,4
5781,1,20,4
5782,1,20,4
5783,1,20,4
5784,1,20,4
5785,1,20,4
5786,1,20,4
5787,1,20,4
5788,1,20,4
5789,1,20,4
5790,1,20,4
5791,1,20,4
5792,1,20,4
5793,1,20,4
5794,1,20,4
5795,1,20,4
5796,1,20,4
5797,1,20,4
5798,1,20,4
5799,1,20,4
5800,1,20,4
5801,1,20,4
5802,1,20,4
5803,1,20,4
5804,1,20,4
5805,1,20,4
5806,1,20,4
5807,1,20,4
5808,1,20,4
5809,2,20,4
5810,2,20,4
5811,2,20,4
5812,2,20,4
5813,2,20,4
5814,2,20,4
5815,2,20,4
5816,2,20,4
5817,2,20,4
5818,2,20,4
5819,2,20,4
5820,2,20,4
5821,2,20,4
5822,2,20,4
5823,2,20,4
5824,2,20,4
5825,2,20,4
5826,2,20,4
5827,2,20,4
5828,2,20,4
5829,2,20,4
5830,2,20,4
5831,2,20,4
5832,2,20,4
5833,2,20,4
5834,2,20,4
5835,2,20,4
5836,2,20,4
5837,2,20,4
5838,2,20,4
5839,2,20,4
5840,2,20,4
5841,2,20,4
5842,2,20,4
5843,2,20,4
5844,2,20,4
5845,2,20,4
5846,1,20,4
5847,1,20,4
5848,1,20,4
5849,1,20,4
5850,1,20,4
5851,1,20,4
5852,2,20,4
5853,2,20,4
5854,2,20,4
5855,2,20,4
5856,2,20,4
5857,2,20,4
5858,3,20,4
5859,3,20,4
5860,3,20,4
5861,3,20,4
5862,3,20,4
5863,3,20,4
5864,3,20,4
5865,3,20,4
5866,3,20,4
5867,3,20,4
5868,3,20,4
5869,3,20,4
5870,3,20,4
5871,3,20,4
5872,3,20,4
5873,2,20,4
5874,2,20,4
5875,2,20,4
5876,3,20,4
5877,3,20,4
5878,3,20,4
5879,3,20,4
5880,3,20,4
5881,3,20,4
5882,3,20,4
5883,3,20,4
5884,3,20,4
5885,3,20,4
5886,3,20,4
5887,3,20,4
5888,3,20,4
5889,1,20,4
5890,1,20,4
5891,1,20,4
5892,2,20,4
5893,1,20,4
5894,2,20,4
5895,1,20,4
5896,1,20,4
5897,1,20,4
5898,1,20,4
5899,1,20,4
5900,1,20,4
5901,1,20,4
5902,1,20,4
5903,1,20,4
5904,1,20,4
5905,1,20,4
5906,1,20,4
5907,1,20,4
5908,1,20,4
5909,1,20,4
5910,1,20,4
5911,1,20,4
5912,1,20,4
5913,1,20,4
5914,1,20,4
5915,1,20,4
5916,1,20,4
5917,1,20,4
5918,1,20,4
5919,1,20,4
5920,1,20,4
5921,1,20,4
5922,1,20,4
5923,1,20,4
5924,1,20,4
5925,1,20,4
5926,1,20,4
5927,1,20,4
5928,1,20,4
5929,1,20,4
5930,1,20,4
5931,1,20,4
5932,1,20,4
5933,1,20,4
5934,1,20,4
5935,1,20,4
5936,1,20,4
5937,1,20,4
5938,1,20,4
5939,1,20,4
5940,2,20,4
5941,2,20,4
5942,2,20,4
5943,2,20,4
5944,2,20,4
5945,2,20,4
5946,2,20,4
5947,2,20,4
5948,1,20,4
5949,2,20,4
5950,2,20,4
5951,2,20,4
5952,2,20,4
5953,2,20,4
5954,2,20,4
5955,2,20,4
5956,2,20,4
5957,2,20,4
5958,2,20,4
5959,2,20,4
5960,2,20,4
5961,2,20,4
5962,2,20,4
5963,2,20,4
5964,2,20,4
5965,2,20,4
5966,2,20,4
5967,2,20,4
5968,2,20,4
5969,2,20,4
5970,2,20,4
5971,2,20,4
5972,2,20,4
5973,2,20,4
5974,2,20,4
5975,2,20,4
5976,2,20,4
5977,2,20,4
5978,2,20,4
5979,2,20,4
5980,2,20,4
5981,2,20,4
5982,2,20,4
5983,2,20,4
5984,2,20,4
5985,2,20,4
5986,2,20,4
5987,2,20,4
5988,2,20,4
5989,2,20,4
5990,2,20,4
5991,2,20,4
5992,2,20,4
5993,2,20,4
5994,2,20,4
5995,2,20,4
5996,2,20,4
5997,2,20,4
5998,2,20,4
5999,2,20,4
6000,2,20,4
6001,2,20,4
6002,2,20,4
6003,1,20,4
6004,1,20,4
6005,1,20,4
6006,1,20,4
6007,1,20,4
6008,1,20,4
6009,1,20,4
6010,2,20,4
6011,1,20,4
6012,2,20,4
6013,2,20,4
6014,1,20,4
6015,2,20,4
6016,2,20,4
6017,2,20,4
6018,2,20,4
6019,2,20,4
6020,2,20,4
6021,2,20,4
6022,2,20,4
6023,3,20,4
6024,3,20,4
6025,3,20,4
6026,3,20,4
6027,3,20,4
6028,3,20,4
6029,3,20,4
6030,3,20,4
6031,3,20,4
6032,3,20,4
6033,3,20,4
6034,3,20,4
6035,3,20,4
6036,3,20,4
6037,3,20,4
6038,3,20,4
6039,3,20,4
6040,3,20,4
6041,3,20,4
6042,2,20,4
6043,3,20,4
6044,3,20,4
6045,2,20,4
6046,2,20,4
6047,2,20,4
6048,3,20,4
6049,3,20,4
6050,3,20,4
6051,3,20,4
6052,2,20,4
6053,2,20,4
6054,3,20,4
6055,3,20,4
6056,3,20,4
6057,3,20,4
6058,3,20,4
6059,3,20,4
6060,3,20,4
6061,3,20,4
6062,3,20,4
6063,3,20,4
6064,3,20,4
6065,3,20,4
6066,3,20,4
6067,3,20,4
6068,3,20,4
6069,3,20,4
6070,3,20,4
6071,3,20,4
6072,1,20,4
6073,1,20,4
6074,1,20,4
6075,1,20,4
6076,1,20,4
6077,2,20,4
6078,1,20,4
6079,1,20,4
6080,2,20,4
6081,1,21,5
6082,1,21,5
6083,1,21,5
6084,1,21,5
6085,1,21,5
6086,1,21,5
6087,1,21,5
6088,1,21,5
6089,1,21,5
6090,1,21,5
6091,1,21,5
6092,1,21,5
6093,1,21,5
6094,1,21,5
6095,1,21,5
6096,1,21,5
6097,1,21,5
6098,1,21,5
6099,1,21,5
6100,1,21,5
6101,1,21,5
6102,1,21,5
6103,1,21,5
6104,1,21,5
6105,1,21,5
6106,1,21,5
6107,1,21,5
6108,1,21,5
6109,1,21,5
6110,1,21,5
6111,1,21,5
6112,1,21,5
6113,2,21,5
6114,2,21,5
6115,2,21,5
6116,2,21,5
6117,2,21,5
6118,2,21,5
6119,2,21,5
6120,2,21,5
6121,2,21,5
6122,2,21,5
6123,2,21,5
6124,2,21,5
6125,2,21,5
6126,2,21,5
6127,2,21,5
6128,2,21,5
6129,2,21,5
6130,2,21,5
6131,2,21,5
6132,2,21,5
6133,2,21,5
6134,2,21,5
6135,2,21,5
6136,2,21,5
6137,2,21,5
6138,2,21,5
6139,2,21,5
6140,2,21,5
6141,2,21,5
6142,2,21,5
6143,2,21,5
6144,2,21,5
6145,2,21,5
6146,2,21,5
6147,2,21,5
6148,2,21,5
6149,2,21,5
6150,1,21,5
6151,1,21,5
6152,1,21,5
6153,1,21,5
6154,1,21,5
6155,1,21,5
6156,2,21,5
6157,2,21,5
6158,2,21,5
6159,2,21,5
6160,2,21,5
6161,2,21,5
6162,3,21,5
6163,3,21,5
6164,3,21,5
6165,3,21,5
6166,3,21,5
6167,3,21,5
6168,3,21,5
6169,3,21,5
6170,3,21,5
6171,3,21,5
6172,3,21,5
6173,3,21,5
6174,3,21,5
6175,3,21,5
6176,3,21,5
6177,2,21,5
6178,2,21,5
6179,2,21,5
6180,3,21,5
6181,3,21,5
6182,3,21,5
6183,3,21,5
6184,3,21,5
6185,3,21,5
6186,3,21,5
6187,3,21,5
6188,3,21,5
6189,3,21,5
6190,3,21,5
6191,3,21,5
6192,3,21,5
6193,1,21,5
6194,1,21,5
6195,1,21,5
6196,2,21,5
6197,1,21,5
6198,2,21,5
6199,1,21,5
6200,1,21,5
6201,1,21,5
6202,1,21,5
6203,1,21,5
6204,1,21,5
6205,1,21,5
6206,1,21,5
6207,1,21,5
6208,1,21,5
6209,1,21,5
6210,1,21,5
6211,1,21,5
6212,1,21,5
6213,1,21,5
6214,1,21,5
6215,1,21,5
6216,1,21,5
6217,1,21,5
6218,1,21,5
6219,1,21,5
6220,1,21,5
6221,1,21,5
6222,1,21,5
6223,1,21,5
6224,1,21,5
6225,1,21,5
6226,1,21,5
6227,1,21,5
6228,1,21,5
6229,1,21,5
6230,1,21,5
6231,1,21,5
6232,1,21,5
6233,1,21,5
6234,1,21,5
6235,1,21,5
6236,1,21,5
6237,1,21,5
6238,1,21,5
6239,1,21,5
6240,1,21,5
6241,1,21,5
6242,1,21,5
6243,1,21,5
6244,2,21,5
6245,2,21,5
6246,2,21,5
6247,2,21,5
6248,2,21,5
6249,2,21,5
6250,2,21,5
6251,2,21,5
6252,1,21,5
6253,2,21,5
6254,2,21,5
6255,2,21,5
6256,2,21,5
6257,2,21,5
6258,2,21,5
6259,2,21,5
6260,2,21,5
6261,2,21,5
6262,2,21,5
6263,2,21,5
6264,2,21,5
6265,2,21,5
6266,2,21,5
6267,2,21,5
6268,2,21,5
6269,2,21,5
6270,2,21,5
6271,2,21,5
6272,2,21,5
6273,2,21,5
6274,2,21,5
6275,2,21,5
6276,2,21,5
6277,2,21,5
6278,2,21,5
6279,2,21,5
6280,2,21,5
6281,2,21,5
6282,2,21,5
6283,2,21,5
6284,2,21,5
6285,2,21,5
6286,2,21,5
6287,2,21,5
6288,2,21,5
6289,2,21,5
6290,2,21,5
6291,2,21,5
6292,2,21,5
6293,2,21,5
6294,2,21,5
6295,2,21,5
6296,2,21,5
6297,2,21,5
6298,2,21,5
6299,2,21,5
6300,2,21,5
6301,2,21,5
6302,2,21,5
6303,2,21,5
6304,2,21,5
6305,2,21,5
6306,2,21,5
6307,1,21,5
6308,1,21,5
6309,1,21,5
6310,1,21,5
6311,1,21,5
6312,1,21,5
6313,1,21,5
6314,2,21,5
6315,1,21,5
6316,2,21,5
6317,2,21,5
6318,1,21,5
6319,2,21,5
6320,2,21,5
6321,2,21,5
